corruption,n_samples,r,r_ema,model_acc_ema,model_ent_ema
shot_noise/s5,22272.0,0.35510551929473877,0.34182380473578444,0.2687073921365746,3.898307450083254
shot_noise/s5,22400.0,0.31245383620262146,0.3364838104570275,0.2640727170501036,3.9968674025658406
shot_noise/s5,22528.0,0.3810145854949951,0.34458031500938524,0.25167264529800326,3.8843498499101305
shot_noise/s5,22656.0,0.3309784531593323,0.3421072492184665,0.2516362336292418,3.936416647932892
shot_noise/s5,22784.0,0.4189833700656891,0.3560847257361433,0.296549875404699,3.746420177466442
shot_noise/s5,22912.0,0.36137717962265015,0.35704699007914453,0.28503545378331085,3.7712969268024157
shot_noise/s5,23040.0,0.39649370312690735,0.3642191197241923,0.2750030723673403,3.701500854427718
shot_noise/s5,23168.0,0.42041268944740295,0.37443613240113965,0.26983676745251706,3.599687499483946
shot_noise/s5,23296.0,0.29979684948921204,0.36086535368988004,0.2534651087905279,3.810521168954464
shot_noise/s5,23424.0,0.346904993057251,0.3583271063021293,0.23811507282671698,3.8156757170769025
shot_noise/s5,23552.0,0.3507755398750305,0.35695409422447494,0.2420439743716039,3.82923119077982
shot_noise/s5,23680.0,0.37583744525909424,0.3603874307762239,0.24183315639751995,3.7458273708986196
shot_noise/s5,23808.0,0.33016595244407654,0.35489261653401527,0.22852054271238936,3.8054917602118072
shot_noise/s5,23936.0,0.3471584916114807,0.3534864120026453,0.24259433024548377,3.801124494445614
shot_noise/s5,24064.0,0.35710281133651733,0.35414393915425835,0.25356521280896016,3.775611714677669
shot_noise/s5,24192.0,0.42975473403930664,0.3678913564060853,0.2787296052688081,3.613547531440971
shot_noise/s5,24320.0,0.35516980290412903,0.36557834667845684,0.26200081013862353,3.6680181442023345
shot_noise/s5,24448.0,0.357975572347641,0.36419602407285395,0.2510604596795744,3.7004274043531153
shot_noise/s5,24576.0,0.4265364110469818,0.37553063988633173,0.2775693986284754,3.6025047943943176
shot_noise/s5,24704.0,0.38664573431015015,0.37755156614520774,0.2780113329661694,3.5961490422259246
shot_noise/s5,24832.0,0.35594624280929565,0.3736233255386783,0.27959849562198114,3.637106527582187
shot_noise/s5,24960.0,0.3676973581314087,0.3725458769191747,0.2754956871519047,3.6407685024131236
shot_noise/s5,25000.0,0.3285549581050873,0.364547528043886,0.2617691991206915,3.683263541020228
