corruption,batch_in_corruption,r_l,r_s,a_l,a_s,x_l,x_s,w_l,w_s,acc_l,acc_s,duo_acc
brightness/s5,43,0.6171875,0.6796875,0.6171875,0.6796875,0.6220554956074068,0.7555520602645177,0.4666753113269806,0.5333246886730194,0.6171875,0.6796875,0.6875
brightness/s5,44,0.71875,0.71875,0.71875,0.71875,0.7801625671001685,0.846910849428724,0.48331910371780396,0.516680896282196,0.71875,0.71875,0.7421875
brightness/s5,45,0.7421875,0.75,0.7421875,0.75,0.9187659486171145,0.9727615690484168,0.48650437593460083,0.5134956240653992,0.7421875,0.75,0.75
brightness/s5,46,0.640625,0.671875,0.640625,0.671875,0.7484218996961363,0.8447196235092781,0.4759441614151001,0.5240558385848999,0.640625,0.671875,0.6875
brightness/s5,47,0.65625,0.7578125,0.65625,0.7578125,0.6975245323105943,0.9927216987637573,0.42673200368881226,0.5732679963111877,0.65625,0.7578125,0.734375
brightness/s5,48,0.6953125,0.7265625,0.6953125,0.7265625,0.7612996279565438,0.9849865652137997,0.4443102777004242,0.5556897222995758,0.6953125,0.7265625,0.7578125
brightness/s5,49,0.71875,0.78125,0.71875,0.78125,0.849784633274737,1.1289761205133435,0.430651992559433,0.569348007440567,0.71875,0.78125,0.7890625
brightness/s5,50,0.71875,0.6875,0.71875,0.6875,0.8940271359338336,0.9587167404388068,0.4838332533836365,0.5161667466163635,0.71875,0.6875,0.7265625
brightness/s5,51,0.5625,0.671875,0.5625,0.671875,0.5726707821073699,0.8376972092044731,0.4341285228729248,0.5658714771270752,0.5625,0.671875,0.6328125
brightness/s5,52,0.734375,0.7421875,0.734375,0.7421875,0.7948025198806061,0.9475332696692669,0.4618913233280182,0.5381086766719818,0.734375,0.7421875,0.765625
brightness/s5,53,0.6640625,0.6796875,0.6640625,0.6796875,0.7381268303386801,0.8499346608097714,0.4720771014690399,0.5279228985309601,0.6640625,0.6796875,0.7109375
brightness/s5,54,0.6796875,0.71875,0.6796875,0.71875,0.745231441144478,0.8941021497013508,0.4628508985042572,0.5371491014957428,0.6796875,0.71875,0.7265625
brightness/s5,55,0.6796875,0.7421875,0.6796875,0.7421875,0.748783746547377,0.9757357399177057,0.44350430369377136,0.5564956963062286,0.6796875,0.7421875,0.703125
brightness/s5,56,0.671875,0.6796875,0.671875,0.6796875,0.7327307122587582,0.8640358959339909,0.4672207832336426,0.5327792167663574,0.671875,0.6796875,0.6953125
brightness/s5,57,0.6171875,0.5703125,0.6171875,0.5703125,0.6051791333075766,0.5735810759249556,0.5078988671302795,0.49210113286972046,0.6171875,0.5703125,0.65625
brightness/s5,58,0.6875,0.7265625,0.6875,0.7265625,0.6968182468359234,0.7754162537943989,0.48036059737205505,0.519639402627945,0.6875,0.7265625,0.7578125
brightness/s5,59,0.796875,0.796875,0.796875,0.796875,1.0318472610493563,1.0711462645285938,0.4901764988899231,0.5098235011100769,0.796875,0.796875,0.84375
brightness/s5,60,0.71875,0.7265625,0.71875,0.7265625,0.9850584498211432,1.024198848096218,0.49021613597869873,0.5097838640213013,0.71875,0.7265625,0.75
brightness/s5,61,0.6796875,0.6796875,0.6796875,0.6796875,0.8686972508857096,0.888267450023247,0.49510759115219116,0.5048924088478088,0.6796875,0.6796875,0.71875
brightness/s5,62,0.6953125,0.7265625,0.6953125,0.7265625,0.8468859872441015,0.9327594408435447,0.47854486107826233,0.5214551389217377,0.6953125,0.7265625,0.734375
brightness/s5,63,0.671875,0.7109375,0.671875,0.7109375,0.7817818326071204,0.9163505173580851,0.46640852093696594,0.5335914790630341,0.671875,0.7109375,0.734375
brightness/s5,64,0.6796875,0.703125,0.6796875,0.703125,0.7670589422786982,0.8892870139809822,0.469480961561203,0.530519038438797,0.6796875,0.703125,0.71875
brightness/s5,65,0.671875,0.71875,0.671875,0.71875,0.7418683101244188,0.9137783262869562,0.45712801814079285,0.5428719818592072,0.671875,0.71875,0.734375
brightness/s5,66,0.7265625,0.6484375,0.7265625,0.6484375,0.8595598708941306,0.7629782221566173,0.5241266489028931,0.47587335109710693,0.7265625,0.6484375,0.734375
brightness/s5,67,0.734375,0.734375,0.734375,0.734375,0.9382470642739865,0.8899562399052299,0.51207035779953,0.48792964220046997,0.734375,0.734375,0.7421875
brightness/s5,68,0.71875,0.765625,0.71875,0.765625,0.9382583514334584,1.0368631684568232,0.4753687381744385,0.5246312618255615,0.71875,0.765625,0.765625
