corruption,n_refreshes,r_l,r_s,a_l,a_s,x_l,x_s,w_l,w_s,acc_l,acc_s,duo_acc,n
fog/s5,119,0.08838541060686111,0.3980955481529236,0.08838541060686111,0.3980955481529236,-2.3335097769613116,-0.4481098157325558,0.0005302668432705104,0.9994697331567295,0.0,0.59375,0.59375,128
fog/s5,120,0.08838590979576111,0.420271098613739,0.08838590979576111,0.420271098613739,-2.333506982644585,-0.3848852113300099,0.0004118304350413382,0.9995881695649587,0.0,0.546875,0.546875,128
fog/s5,121,0.08838620781898499,0.48125869035720825,0.08838620781898499,0.48125869035720825,-2.3335037361095043,-0.2299427934573549,0.0002216379507444799,0.9997783620492555,0.0,0.6796875,0.6796875,128
fog/s5,122,0.08838571608066559,0.4015578627586365,0.08838571608066559,0.4015578627586365,-2.333505164316567,-0.3144604973442831,0.0003107600787188858,0.9996892399212811,0.0,0.5703125,0.5703125,128
fog/s5,123,0.08838614076375961,0.4673979878425598,0.08838614076375961,0.4673979878425598,-2.333503243054766,-0.2225269158061828,0.00021516185370273888,0.9997848381462973,0.0,0.65625,0.65625,128
fog/s5,124,0.08838605135679245,0.49113306403160095,0.08838605135679245,0.49113306403160095,-2.3335028372366695,-0.12899918923381823,0.00014802014629822224,0.9998519798537018,0.0,0.640625,0.640625,128
fog/s5,125,0.0883859395980835,0.40358394384384155,0.0883859395980835,0.40358394384384155,-2.3335033278443387,-0.2597765941070822,0.00024972346727736294,0.9997502765327226,0.0,0.5625,0.5625,128
fog/s5,126,0.0883861556649208,0.4447532892227173,0.0883861556649208,0.4447532892227173,-2.3335022323499004,-0.24083470540993474,0.00023150668130256236,0.9997684933186974,0.0078125,0.609375,0.609375,128
fog/s5,127,0.08838565647602081,0.5073432922363281,0.08838565647602081,0.5073432922363281,-2.333504782313516,-0.10572971215094884,0.00013486514217220247,0.9998651348578278,0.0078125,0.640625,0.640625,128
fog/s5,128,0.0883861556649208,0.45815739035606384,0.0883861556649208,0.45815739035606384,-2.3335029595844894,-0.13674625558114345,0.00015267805429175496,0.9998473219457082,0.0,0.6328125,0.6328125,128
fog/s5,129,0.0883864089846611,0.5073560476303101,0.0883864089846611,0.5073560476303101,-2.333500476253356,-0.05365997093526564,0.00010951255535474047,0.9998904874446453,0.0078125,0.6171875,0.6171875,128
fog/s5,130,0.08838637173175812,0.4335351586341858,0.08838637173175812,0.4335351586341858,-2.333499465759096,-0.1605510447636913,0.00016793032409623265,0.9998320696759038,0.0,0.46875,0.46875,128
fog/s5,131,0.08838604390621185,0.49031245708465576,0.08838604390621185,0.49031245708465576,-2.3335009948232575,-0.09965303318875707,0.0001316290145041421,0.9998683709854959,0.0,0.65625,0.65625,128
fog/s5,132,0.08838649839162827,0.520733118057251,0.08838649839162827,0.520733118057251,-2.3334989390619634,-0.008336489574925596,9.13565163500607e-05,0.9999086434836499,0.0,0.6171875,0.6171875,128
fog/s5,133,0.08838653564453125,0.5150724649429321,0.08838653564453125,0.5150724649429321,-2.333497680010309,0.025985821148220335,7.963844836922362e-05,0.9999203615516308,0.0,0.5859375,0.5859375,128
fog/s5,134,0.0883861780166626,0.5176262855529785,0.0883861780166626,0.5176262855529785,-2.333499269729785,0.048260095883009564,7.284982712008059e-05,0.9999271501728799,0.0,0.6015625,0.6015625,128
fog/s5,135,0.08838602900505066,0.5086115002632141,0.08838602900505066,0.5086115002632141,-2.333500989277459,0.04135475173400133,7.488942355848849e-05,0.9999251105764415,0.0,0.578125,0.578125,128
fog/s5,136,0.08838620036840439,0.45765772461891174,0.08838620036840439,0.45765772461891174,-2.3335007856602905,-0.06421048810830013,0.00011423246178310364,0.9998857675382169,0.0,0.5390625,0.5390625,128
