corruption,batch_in_corruption,r_l,r_s,pred_l,pred_s,anchor,tau,acc_l,acc_s,duo_acc,true_better,anchor_correct
fog/s5,154,0.33837461471557617,0.5107960104942322,0.33837461471557617,0.5107960104942322,small,1.49662184715271,0.4921875,0.625,0.65625,small,True
fog/s5,155,0.3346420228481293,0.5057392120361328,0.3346420228481293,0.5057392120361328,small,1.5028445720672607,0.546875,0.546875,0.6796875,tie,False
fog/s5,156,0.32512611150741577,0.5030258297920227,0.32512611150741577,0.5030258297920227,small,1.5141600370407104,0.46875,0.5546875,0.640625,small,True
fog/s5,157,0.3355863690376282,0.5113474726676941,0.3355863690376282,0.5113474726676941,small,1.5007338523864746,0.5,0.6015625,0.6640625,small,True
fog/s5,158,0.33463162183761597,0.5020768642425537,0.33463162183761597,0.5020768642425537,small,1.504102349281311,0.53125,0.6171875,0.640625,small,True
fog/s5,159,0.3323400020599365,0.5046696662902832,0.3323400020599365,0.5046696662902832,small,1.5100703239440918,0.5078125,0.5703125,0.625,small,True
fog/s5,160,0.30463650822639465,0.5033020973205566,0.30463650822639465,0.5033020973205566,small,1.506115436553955,0.375,0.75,0.625,small,True
shot_noise/s5,161,0.3340747654438019,0.44394177198410034,0.3340747654438019,0.44394177198410034,small,1.5121113061904907,0.359375,0.1640625,0.390625,large,False
shot_noise/s5,162,0.3510791063308716,0.4397248327732086,0.3510791063308716,0.4397248327732086,small,1.5012904405593872,0.453125,0.1796875,0.4453125,large,False
shot_noise/s5,163,0.3643689751625061,0.45080554485321045,0.3643689751625061,0.45080554485321045,small,1.4933521747589111,0.328125,0.1328125,0.328125,large,False
shot_noise/s5,164,0.3308003544807434,0.4431039094924927,0.3308003544807434,0.4431039094924927,small,1.5078781843185425,0.34375,0.1328125,0.3671875,large,False
shot_noise/s5,165,0.32137662172317505,0.4475820064544678,0.32137662172317505,0.4475820064544678,small,1.5115357637405396,0.265625,0.1484375,0.265625,large,False
shot_noise/s5,166,0.36725276708602905,0.44944044947624207,0.36725276708602905,0.44944044947624207,small,1.5011003017425537,0.375,0.1953125,0.3828125,large,False
shot_noise/s5,167,0.3377056419849396,0.43948230147361755,0.3377056419849396,0.43948230147361755,small,1.5034677982330322,0.2890625,0.15625,0.34375,large,False
shot_noise/s5,168,0.36098894476890564,0.4484020173549652,0.36098894476890564,0.4484020173549652,small,1.4990215301513672,0.3515625,0.1484375,0.3515625,large,False
shot_noise/s5,169,0.35177385807037354,0.45276063680648804,0.35177385807037354,0.45276063680648804,small,1.5003544092178345,0.3515625,0.203125,0.375,large,False
shot_noise/s5,170,0.33469218015670776,0.44731664657592773,0.33469218015670776,0.44731664657592773,small,1.506736159324646,0.2890625,0.171875,0.3515625,large,False
shot_noise/s5,171,0.33714044094085693,0.44064760208129883,0.33714044094085693,0.44064760208129883,small,1.5064340829849243,0.34375,0.15625,0.34375,large,False
