proxy_kind,calib_method,proxy_batch_size,n,sel_acc,sel_correct,sel_total,bal_sel_acc,sel_acc_large_better,sel_acc_small_better,n_large_better,n_small_better,gap_bias,gap_slope,gap_pearson,gap_spearman,l_r2,l_pearson_r,l_spearman_rho,s_r2,s_pearson_r,s_spearman_rho
prototype,linear,2048,50,0.8,40,50,nan,0.8,nan,50,0,0.02744500442270399,0.48858333160296835,0.3659383997682669,0.6399174019815855,0.7472994405803379,0.8644648290013527,0.6150447791635734,0.9757783085411393,0.9878149161361856,0.9764929071844558
prototype,platt,2048,50,0.8,40,50,nan,0.8,nan,50,0,0.019943403690521295,0.400049346940353,0.3428840978046983,0.6437112837644406,0.7534698374302822,0.8680264036481161,0.6150447791635734,0.9763757279868537,0.9881172642894434,0.9764929071844558
prototype,beta,2048,50,0.8,40,50,nan,0.8,nan,50,0,0.038173293415338753,0.385234744652646,0.3066760034111754,0.6124477769209126,0.7515286925996305,0.8669075455892805,0.6150447791635734,0.9725256570032731,0.9861671546970489,0.9764929071844558
prototype,isotonic,2048,50,0.8,40,50,nan,0.8,nan,50,0,0.07381741967918101,0.17248399420709115,0.1992949926326543,0.5454101787474284,0.7619413832677029,0.8728925382128678,0.8788795621560023,0.8094216086902429,0.8996786141118632,0.8682075347652541
ac_mc,identity,2048,50,0.92,46,50,nan,0.92,nan,50,0,0.24579183451614722,-0.32599835645602837,-0.24625547575795598,-0.6418863786030674,0.5158767009594936,0.7182455714861691,0.6006386709695484,0.9834064350904917,0.9916685106881693,0.9739477058428223
ac_mc,linear,2048,50,0.8,40,50,nan,0.8,nan,50,0,0.0327972243017141,-0.06485156810803591,-0.04350348225634741,-0.41492580511226257,0.5158767009594938,0.7182455714861692,0.6006386709695484,0.9834064350904917,0.9916685106881693,0.9739477058428223
ac_mc,platt,2048,50,0.8,40,50,nan,0.8,nan,50,0,0.03073687146438367,-0.027747706942763708,-0.02185763005587814,-0.2609134142563568,0.5611881970942054,0.7491249542594383,0.6006386709695484,0.9868212653578076,0.9933887785544024,0.9739477058428223
ac_mc,beta,2048,50,0.8,40,50,nan,0.8,nan,50,0,0.06171728837004357,-0.005667902112499568,-0.003938058434844596,-0.17658358627289228,0.5667905831203334,0.7528549549018944,0.6006386709695484,0.9641206656121668,0.9818964637945117,0.9739477058428223
ac_mc,isotonic,2048,50,0.82,41,50,nan,0.82,nan,50,0,0.11347115225250708,-0.12887553787312192,-0.1841418924566678,-0.6302103396881525,0.7527369961690864,0.867604170211904,0.8766083979300281,0.8496035386446508,0.9217394092934569,0.9142724230103219
cot,identity,2048,50,0.86,43,50,nan,0.86,nan,50,0,0.1513641662410873,-0.08539589996818649,-0.09730856813869776,-0.5984728452903953,0.47776331787206355,0.6912042519198385,0.5807102213011471,0.9862964496722016,0.9931245891992614,0.9715945951684819
cot,linear,2048,50,1.0,50,50,nan,1.0,nan,50,0,0.119092469254672,0.15164680636203087,0.4964395872571965,0.6225808029485385,0.47776331787206366,0.6912042519198386,0.5807102213011471,0.9862964496722014,0.9931245891992613,0.9715945951684819
cot,platt,2048,50,1.0,50,50,nan,1.0,nan,50,0,0.11408075728826225,0.1757565404704047,0.5517514766360577,0.6220525409281409,0.4750748613687249,0.6892567456098815,0.5807102213011471,0.9867852011124314,0.9933706262581109,0.9715945951684819
cot,beta,2048,50,1.0,50,50,nan,1.0,nan,50,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
