proxy_kind,calib_method,proxy_batch_size,corruption,n,sel_acc,sel_correct,sel_total,bal_sel_acc,sel_acc_large_better,sel_acc_small_better,n_large_better,n_small_better,gap_bias,gap_slope,gap_pearson,gap_spearman,l_r2,l_pearson_r,l_spearman_rho,s_r2,s_pearson_r,s_spearman_rho
prototype,linear,128,elastic_transform_s5,157,1.0,157,157,nan,1.0,nan,157,0,0.054225381150260925,0.0738860553693514,0.12353737001517437,0.126908421266683,0.2353660593797635,0.48514540024590924,0.4339527107417406,0.027812062556126206,0.1667694892842399,0.16834994430212788
prototype,linear,128,fog_s5,157,1.0,157,157,nan,nan,1.0,0,157,-0.2520109867734711,0.19200768433397686,0.3316435810712759,0.3196486575497257,0.2382495691362918,0.4881081531139301,0.47948549204780816,0.24172532134739094,0.49165569390315306,0.449996043438869
prototype,linear,128,frost_s5,157,0.0718954248366013,11,153,0.5,0.0,1.0,142,11,-0.08191300610742003,0.048830338801169326,0.09351241894408292,0.17210305692618666,0.17599267944824287,0.4195148143370421,0.3986423697800784,0.2637923583415858,0.5136072023848437,0.5162156262871839
prototype,linear,128,gaussian_noise_s5,157,0.09868421052631579,15,152,0.5,0.0,1.0,137,15,-0.06765958866352927,0.025809041459038416,0.053374038753417286,0.06316825799695136,0.2852275130801064,0.5340669556152172,0.4966349714323149,0.04118874112488193,0.20295009515859294,0.23852136468859547
prototype,linear,128,glass_blur_s5,157,0.012903225806451613,2,155,0.5,0.0,1.0,153,2,-0.10698816053830854,0.09060052352007728,0.14926128303628136,0.13427347391361286,0.17379477048432798,0.4168869996585741,0.38337281340320645,0.012060836265201772,0.10982183874440353,0.11790290449045775
prototype,linear,128,impulse_noise_s5,157,0.777027027027027,115,148,0.5,0.0,1.0,33,115,-0.09462042473481493,0.05415125496597054,0.11534766985604787,0.10293785095334643,0.2657202735600113,0.5154806238453695,0.486276781540118,0.15408390019185914,0.3925352215940108,0.4118143520444471
prototype,linear,128,jpeg_compression_s5,157,0.762589928057554,106,139,0.5,1.0,0.0,106,33,0.0777900271104711,0.09866574731019774,0.19480047774475018,0.21660390508118524,0.22908700707067134,0.47863034491209533,0.4635586127346002,0.19115094090030282,0.4372081208078171,0.37683764959434685
prototype,linear,128,motion_blur_s5,157,0.7612903225806451,118,155,0.47595078299776283,0.785234899328859,0.16666666666666666,149,6,0.011299787577482382,0.06615166239564937,0.13892961588220934,0.15947675967258032,0.2153781050956112,0.46408846688493693,0.4690204953541795,0.16689550571178816,0.4085284637718505,0.39847695453942156
prototype,linear,128,pixelate_s5,157,0.881578947368421,134,152,0.5,1.0,0.0,134,18,0.10216841984225716,0.13030683342180804,0.28002866470606647,0.231539901644182,0.31582378277143824,0.5619820128540043,0.5391763351686185,0.3129987458202689,0.5594629083507403,0.5385202657966979
prototype,linear,128,shot_noise_s5,157,0.296551724137931,43,145,0.5,0.0,1.0,102,43,-0.06813908025744254,0.015542200822371496,0.032561637596567286,0.04446005960371042,0.2565886418934377,0.5065457944682176,0.5343294898114996,0.18132860517437926,0.42582696623673244,0.39726258227661676
prototype,linear,128,snow_s5,157,0.5586206896551724,81,145,0.5504377617053673,0.9459459459459459,0.15492957746478872,74,71,0.02384503698478829,0.05689774231425616,0.12050527935746923,0.11166445172650481,0.33794050329616754,0.5813265031771453,0.5781190846351018,0.2809611818084117,0.5300577155446486,0.500258094373935
prototype,linear,128,zoom_blur_s5,157,0.8940397350993378,135,151,0.4963235294117647,0.9926470588235294,0.0,136,15,0.08953781536793066,0.12943810056212018,0.2458198854644907,0.26429104747482685,0.31528956651942064,0.561506515117519,0.5597717214057545,0.3549891832997465,0.5958096871482927,0.5497837493509066
prototype,linear,512,brightness_s5,40,0.20512820512820512,8,39,0.5,1.0,0.0,8,31,0.07719103322474795,0.27738315523647183,0.5671287683926991,0.3066732615379507,0.5836929939399641,0.7639980326806897,0.6522029845229729,0.25204210906762187,0.5020379558037638,0.4842938448951759
prototype,linear,512,clean,40,0.6410256410256411,25,39,0.5,1.0,0.0,25,14,0.17457795537319143,0.032952003905409324,0.063740414100808,0.1818700188751444,0.3614531157910355,0.6012097103266343,0.6054206921770896,0.17334605473129297,0.41634847751768345,0.3880071474481837
prototype,linear,512,contrast_s5,40,0.0,0,40,nan,0.0,nan,40,0,-0.12639459123999225,0.12492357072013936,0.24165480973066583,0.18808403902338394,0.46541946378474336,0.682216581288335,0.6503594879061194,0.37277516014507794,0.61055315914757,0.5639251109745439
prototype,linear,512,defocus_blur_s5,40,0.0,0,40,nan,0.0,nan,40,0,-0.0418105857820062,0.007780472828903967,0.016561587631012297,0.038248345906908024,0.13148274530897344,0.3626054954202617,0.24751101619602564,0.008172130953795865,-0.09039983934607332,0.007242312549216827
prototype,linear,512,elastic_transform_s5,40,1.0,40,40,nan,1.0,nan,40,0,0.10231333283226965,-0.27974839866135,-0.2951698905104076,-0.14726471759013615,0.5579103029218987,0.7469339347772992,0.4262374327708537,0.0024253291382448946,-0.04924763078813939,-0.07821404100089359
prototype,linear,512,fog_s5,40,1.0,40,40,nan,nan,1.0,0,40,-0.23636456444531617,0.2870094255719496,0.5386262606246769,0.29261703785405035,0.23741277196697588,0.4872502149481064,0.3232713365255583,0.10426802781067986,0.32290560201191904,0.3540680249892188
prototype,linear,512,frost_s5,40,0.02564102564102564,1,39,0.5,0.0,1.0,38,1,-0.07202074777780178,-0.10391806222061763,-0.14645151797296968,0.16504722900667035,0.35768516751227053,0.5980678619623951,0.5478310951829809,0.21410456340804335,0.46271434320544175,0.5113880020907471
prototype,linear,512,gaussian_noise_s5,40,0.0,0,40,nan,0.0,nan,40,0,-0.06971271895565792,0.09186181726012954,0.1571116476452039,0.24028954702699695,0.6718900094916525,0.8196889711906904,0.5815299319380014,0.15965407935484763,0.3995673652275016,0.4423784644445855
prototype,linear,512,glass_blur_s5,40,0.0,0,40,nan,0.0,nan,40,0,-0.11518477455774627,0.21764482883556682,0.31926029291592056,0.33526147731345757,0.24987667480319775,0.4998766595903411,0.43415819139126954,0.06494745324150891,0.25484790217207776,0.21836716138948833
prototype,linear,512,impulse_noise_s5,40,0.9230769230769231,36,39,0.5,0.0,1.0,3,36,-0.09889505493755388,-0.07888241690574982,-0.16014330600183108,0.03175949795236873,0.07542923020405388,0.2746438242598109,0.45204366156452425,0.046968901824701786,-0.216723099425746,0.3958297617647256
prototype,linear,512,jpeg_compression_s5,40,0.8717948717948718,34,39,0.5,1.0,0.0,34,5,0.07642585221363671,0.16506270438466933,0.39029234178193145,0.38751892977294994,0.17931336804354803,0.4234540920141734,0.30997426129096345,0.23882352217707947,0.4886957357876979,0.23113036935279122
prototype,linear,512,motion_blur_s5,40,0.925,37,40,nan,0.925,nan,40,0,0.009589986024241038,0.0869347393135079,0.17735030379849248,0.13372783306781666,0.029112997504589292,0.1706253131999742,0.3267879767737342,0.1176473578652203,0.3429976062091692,0.3081986783543475
prototype,linear,512,pixelate_s5,40,0.975,39,40,0.5,1.0,0.0,39,1,0.10627612009632316,0.05181895048998514,0.1176272227928995,0.3551885018359389,0.24072948328104907,0.4906419094217789,0.5506978550235225,0.3521385932236501,0.5934126668884395,0.6671048315401739
prototype,linear,512,shot_noise_s5,40,0.1282051282051282,5,39,0.5,0.0,1.0,34,5,-0.0636509573739952,-0.21075729762128328,-0.46968771666098835,-0.3374966585984684,0.38338544443142775,0.6191812694449241,0.6347885916390099,0.2043896098436018,0.45209469123580937,0.5045546874372763
prototype,linear,512,snow_s5,40,0.42105263157894735,16,38,0.5,1.0,0.0,16,22,0.023952729901041876,0.04567522374109442,0.09594912013470128,0.08350168738118909,0.325187943657358,0.5702525262174276,0.546111708161071,0.17522607843505378,0.41860014146563995,0.3975215014139352
prototype,linear,512,zoom_blur_s5,40,0.975,39,40,nan,0.975,nan,40,0,0.08051003073301109,0.3012150314762378,0.2360461536896238,0.2368090784295702,0.2552835645011076,0.5052559396000285,0.6257992789916821,0.6096257005850414,0.7807853101749811,0.7789074750049184
prototype,linear,1024,brightness_s5,20,0.05,1,20,0.5,1.0,0.0,1,19,0.07670464202451545,0.26842869103718453,0.35624310663252423,0.507722180944583,0.3942278815833054,0.6278756895941309,0.6661652722032894,0.3251914419222882,0.5702555935037272,0.5770255053465141
prototype,linear,1024,clean,20,0.7894736842105263,15,19,0.5,1.0,0.0,15,4,0.1750522523763041,0.0232840774360716,0.05351761215556056,0.26008383031803534,0.40836622646145976,0.6390353874876256,0.7224118271896959,0.2270310616804204,0.47647776619735405,0.45656264981283384
prototype,linear,1024,contrast_s5,20,0.0,0,20,nan,0.0,nan,20,0,-0.11862187019924005,0.06817027364928407,0.11337221736043292,0.08967618997890917,0.43475866649050304,0.6593623180698932,0.6523703878379224,0.3470956163628628,0.5891482125601866,0.5545524519452698
prototype,linear,1024,defocus_blur_s5,20,0.0,0,20,nan,0.0,nan,20,0,-0.043738555643413876,0.07960963625455902,0.18473528427006466,0.15349891478539354,0.10252579825835896,0.3201964994473846,0.13774942916745986,0.00011965884496453493,-0.010938868541331637,0.13694511024971381
prototype,linear,1024,elastic_transform_s5,20,1.0,20,20,nan,1.0,nan,20,0,0.07127776572156445,-0.057147680421695136,-0.12312343010355123,-0.133935327606863,0.08385371510170715,0.2895750595298344,0.3115125035350633,0.028080134650028316,-0.1675712822951126,-0.16258949016487065
prototype,linear,1024,fog_s5,20,1.0,20,20,nan,nan,1.0,0,20,-0.27749974743743944,0.03439555456830354,0.05263010637560975,-0.04740407662490094,0.1499742513458953,0.3872650918245734,0.15436764494090724,0.04573678087407564,0.21386159279794875,0.21745679594597417
prototype,linear,1024,frost_s5,20,0.0,0,20,nan,0.0,nan,20,0,-0.07874581840622721,-0.02423967303482933,-0.04969319942941702,0.03008650081138938,0.047058503327884464,0.21692971978934666,0.2602482320185181,0.2963939855662816,0.5444207798810416,0.5412122380951018
