corruption,n_samples,r,r_ema,model_acc_ema,model_ent_ema
impulse_noise/s5,11264.0,0.1210433691740036,0.1131727002625827,0.20124927446510288,5.976767473070002
impulse_noise/s5,11392.0,0.12588581442832947,0.11548417556544575,0.20935901844358124,5.941959162918515
impulse_noise/s5,11520.0,0.1510024070739746,0.12194203583972373,0.21117215284239732,5.844208855026276
impulse_noise/s5,11648.0,0.12478666007518768,0.12245924024617172,0.19017516016722463,5.834549341862344
impulse_noise/s5,11776.0,0.1338007152080536,0.12452132660287751,0.20168750391359663,5.819425955418551
impulse_noise/s5,11904.0,0.14989826083183289,0.12913531464450576,0.2052618827851349,5.7833009880707955
impulse_noise/s5,12032.0,0.13409648835659027,0.13003734622852112,0.2125616735999663,5.783535988596869
impulse_noise/s5,12160.0,0.16952063143253326,0.13721612535652333,0.21021690546774605,5.68619712841487
impulse_noise/s5,12288.0,0.1220974326133728,0.13446727213049595,0.20038280448667295,5.737489385448051
impulse_noise/s5,12416.0,0.14479230344295502,0.13634455055094305,0.2018058443257893,5.7245773067685715
impulse_noise/s5,12544.0,0.1383751630783081,0.13671375282864578,0.19423573049908208,5.71884254814806
impulse_noise/s5,12672.0,0.1507125198841095,0.13925898320236646,0.18787681132583178,5.684824396126478
impulse_noise/s5,12800.0,0.15705718100070953,0.14249501916570156,0.20996298939993696,5.668060685034902
impulse_noise/s5,12928.0,0.1685900092124939,0.14723956281057288,0.2092520838131809,5.634017065304872
impulse_noise/s5,13056.0,0.12273900210857391,0.1427849154102094,0.20980924618898886,5.714327066120422
impulse_noise/s5,13184.0,0.172700434923172,0.1482241007762026,0.20785784249014957,5.633526956798043
impulse_noise/s5,13312.0,0.17163410782814026,0.1524804656947367,0.20680979538596786,5.5702211060198366
impulse_noise/s5,13440.0,0.13397514820098877,0.14911586251405523,0.19629416054763135,5.6327751765269625
impulse_noise/s5,13568.0,0.17959064245224,0.15465673159372517,0.20036014053188542,5.555521460160002
impulse_noise/s5,13696.0,0.15197403728961945,0.15416896899297866,0.1976584411825018,5.58475314778184
impulse_noise/s5,13824.0,0.14943507313728333,0.15330826065557948,0.19326722095688134,5.617802670784372
impulse_noise/s5,13952.0,0.14593945443630219,0.15196847770661995,0.17431524708683788,5.6282425109528464
impulse_noise/s5,14080.0,0.19779998064041138,0.16030147824003657,0.184872190198627,5.503492280884074
impulse_noise/s5,14208.0,0.19484981894493103,0.16658299473183555,0.17308592897594038,5.435536153458714
impulse_noise/s5,14336.0,0.2261170893907547,0.17740737557891173,0.19386330782686917,5.302694394526041
impulse_noise/s5,14464.0,0.17310985922813416,0.17662600896967945,0.19124320606592066,5.3439975633873225
impulse_noise/s5,14592.0,0.1935972273349762,0.17971168503609702,0.19568760075487246,5.348317498696859
impulse_noise/s5,14720.0,0.184578537940979,0.1805965673824392,0.18110079058797246,5.371859281954475
impulse_noise/s5,14848.0,0.1826532781124115,0.1809705147878887,0.19535466146798153,5.377601435899421
impulse_noise/s5,14976.0,0.14126724004745483,0.17375173756235526,0.1860432031314587,5.490695780472112
impulse_noise/s5,15104.0,0.23698808252811432,0.1852492548288569,0.18962396242684423,5.291009818739539
impulse_noise/s5,15232.0,0.21689707040786743,0.1910034031159497,0.20622554509565602,5.223905806480479
impulse_noise/s5,15360.0,0.2039133459329605,0.1933506654463153,0.22121296820453,5.192532804582311
