corruption,n_samples,r,r_ema,model_acc_ema,frozen_acc_ema,model_ent_ema,frozen_ent_ema
brightness/s5,17408.0,0.7327761054039001,0.727652426852048,0.7326030076660455,0.7487182837574615,1.3598705260685984,3.7221188039038027
brightness/s5,17536.0,0.7235848903656006,0.726912874763603,0.7386123439747908,0.7512081073087139,1.3912593044420936,3.8222701663868555
brightness/s5,17664.0,0.7280224561691284,0.7271146168373349,0.7268809905946946,0.7381537743140976,1.3560854062922805,3.8906297149432025
brightness/s5,17792.0,0.7358453273773193,0.7287020187536957,0.7125711589931425,0.7332888902433214,1.3489745391503254,3.8929088014183275
brightness/s5,17920.0,0.6923244595527649,0.7220879170807991,0.7104815196565665,0.7266747942951159,1.414458039855101,3.8780944003573166
brightness/s5,18048.0,0.7449674606323242,0.7262478340901672,0.7145062239023295,0.7144992424620197,1.3486697361806388,3.709465656043083
brightness/s5,18176.0,0.7081068754196167,0.7229494779682489,0.7009297862486669,0.703766021813418,1.4110740421241044,3.928855339868668
brightness/s5,18304.0,0.7280875444412231,0.723883671872426,0.6957153941003472,0.6981305600569161,1.3719266967012098,3.9000614045317183
brightness/s5,18432.0,0.7502759099006653,0.7286822606048331,0.6911917101002324,0.7008146724347951,1.3049685938617106,3.804181573984274
brightness/s5,18560.0,0.7186493873596191,0.726858101832976,0.697977508414205,0.6987375079935405,1.323947054180808,3.899562192143628
brightness/s5,18688.0,0.7453970909118652,0.7302288271200467,0.7146584973681869,0.7156837863427833,1.3363717083817495,3.93980113211013
brightness/s5,18816.0,0.7581249475479126,0.7353008490160222,0.7379635395605217,0.7231540222625242,1.2611959066433254,3.7724092803843505
brightness/s5,18944.0,0.7193870544433594,0.7324074318209925,0.7052689810281177,0.7023283124236731,1.3014025509208405,3.828940308946439
brightness/s5,19072.0,0.7487107515335083,0.7353716717687226,0.7309032021758474,0.7266102752588224,1.2975592040226207,3.847692059957484
brightness/s5,19200.0,0.7258313894271851,0.7336370749793522,0.7372161931920961,0.7268527462476414,1.2778553165348705,3.81001870893384
brightness/s5,19328.0,0.7447676658630371,0.7356608187763858,0.7293038152773534,0.7270150615376773,1.247227999613583,3.798120828871765
