corruption,n_refreshes,r,a,x,acc,n
brightness/s5,270,0.7440897226333618,0.999,6.906754778648553,0.71875,32
brightness/s5,271,0.7162125110626221,0.999,6.906754778648553,0.5625,32
brightness/s5,272,0.8234251141548157,0.999,6.906754778648553,0.78125,32
brightness/s5,273,0.7533391714096069,0.999,6.906754778648553,0.6875,32
brightness/s5,274,0.7397927641868591,0.999,6.906754778648553,0.78125,32
brightness/s5,275,0.7584291696548462,0.999,6.906754778648553,0.75,32
brightness/s5,276,0.7892779111862183,0.999,6.906754778648553,0.75,32
brightness/s5,277,0.7357084155082703,0.999,6.906754778648553,0.59375,32
brightness/s5,278,0.8080067038536072,0.999,6.906754778648553,0.71875,32
brightness/s5,279,0.7513046264648438,0.999,6.906754778648553,0.6875,32
brightness/s5,280,0.7984572649002075,0.999,6.906754778648553,0.78125,32
brightness/s5,281,0.7752779126167297,0.999,6.906754778648553,0.6875,32
brightness/s5,282,0.7389022707939148,0.999,6.906754778648553,0.625,32
brightness/s5,283,0.7187744379043579,0.999,6.906754778648553,0.71875,32
brightness/s5,284,0.7962373495101929,0.999,6.906754778648553,0.75,32
brightness/s5,285,0.7050779461860657,0.999,6.906754778648553,0.6875,32
brightness/s5,286,0.7686710953712463,0.999,6.906754778648553,0.71875,32
brightness/s5,287,0.7335851788520813,0.999,6.906754778648553,0.71875,32
