global_idx,corruption,large_acc,large_nll,large_ent,large_acc_run,large_nll_run,large_ent_run,small_acc,small_nll,small_ent,small_acc_run,small_nll_run,small_ent_run,duo_acc,duo_nll,duo_ent,duo_acc_run,duo_nll_run,duo_ent_run,w_l
38,gaussian_noise/s5,0.328125,3.510528087615967,2.6214404106140137,0.3613782051282051,3.3366453586480556,3.110230586467645,0.1640625,4.97376823425293,5.963861465454102,0.17287660256410256,5.169942440130772,6.321076625432724,0.3828125,3.306386947631836,2.361086845397949,0.3876201923076923,3.0669942635756273,3.0308970854832578,0.5
39,gaussian_noise/s5,0.3515625,3.474057197570801,2.6308727264404297,0.3611328125,3.3400806546211244,3.098246639966965,0.1953125,4.813384532928467,6.008232593536377,0.1734375,5.161028492450714,6.313255524635315,0.3828125,3.1169815063476562,2.443995952606201,0.3875,3.068243944644928,3.016224557161331,0.5
40,gaussian_noise/s5,0.3359375,3.836205005645752,2.501659393310547,0.36051829268292684,3.352181248548554,3.08369573151193,0.1796875,4.795297145843506,5.877176284790039,0.17358993902439024,5.152108215704197,6.302619445614699,0.3359375,3.4307267665863037,2.4017186164855957,0.3862423780487805,3.0770849890825227,3.001236607388752,0.5
41,gaussian_noise/s5,0.4375,2.985212564468384,2.1066782474517822,0.36235119047619047,3.343443898927598,3.060433410462879,0.1796875,4.82865571975708,5.852872371673584,0.17373511904761904,5.144406965800694,6.291911181949434,0.4453125,2.7858827114105225,2.0338263511657715,0.38764880952380953,3.0701516015189037,2.9782030298596336,0.5
42,gaussian_noise/s5,0.2890625,3.5321366786956787,2.748547077178955,0.3606468023255814,3.3478321031082507,3.0531802399213923,0.1171875,4.888260841369629,5.67377233505249,0.17242005813953487,5.138450079186018,6.277535859928575,0.2890625,3.3349969387054443,2.4733402729034424,0.38535610465116277,3.0763107954069624,2.966462035511815,0.5
43,gaussian_noise/s5,0.40625,3.048227548599243,2.111619472503662,0.36168323863636365,3.3410229086875916,3.0317811315709893,0.2578125,4.226280212402344,5.483799934387207,0.17436079545454544,5.117718945850026,6.259496407075361,0.4453125,2.7275826930999756,1.8487051725387573,0.38671875,3.0683851567181675,2.9410584704442457,0.5
44,gaussian_noise/s5,0.3671875,3.2353479862213135,2.5858852863311768,0.36180555555555555,3.3386745770772297,3.0218723350101047,0.2265625,4.464195251464844,5.521712303161621,0.17552083333333332,5.103196197085911,6.243101204766168,0.3828125,2.7720746994018555,2.381049394607544,0.38663194444444443,3.061800479888916,2.9286138243145414,0.5
45,gaussian_noise/s5,0.328125,3.623187303543091,2.4935083389282227,0.3610733695652174,3.3448596363482266,3.010386161182238,0.15625,4.845636367797852,5.679269790649414,0.17510190217391305,5.097597070362257,6.230844000111455,0.359375,3.3691012859344482,2.3038523197174072,0.386039402173913,3.068480932194254,2.9150320524754734,0.5
46,gaussian_noise/s5,0.390625,3.2003231048583984,2.3145294189453125,0.3617021276595745,3.3417843909973795,2.995580698581452,0.21875,4.572361946105957,5.859607696533203,0.17603058510638298,5.086421854952548,6.222945355354471,0.4375,2.9069578647613525,2.0218000411987305,0.3871343085106383,3.065044271185043,2.8960271160653295,0.5
47,gaussian_noise/s5,0.4609375,3.014302968978882,2.1365365982055664,0.36376953125,3.334961861371994,2.977683946490288,0.2578125,4.3124213218688965,5.552923679351807,0.177734375,5.070296843846639,6.208986570437749,0.4921875,2.6841373443603516,1.8643206357955933,0.3893229166666667,3.0571087102095285,2.87453323105971,0.5
48,gaussian_noise/s5,0.3828125,3.241849899291992,2.3868651390075684,0.36415816326530615,3.333061617247912,2.965626419806967,0.2265625,4.486628532409668,5.487864017486572,0.17873086734693877,5.058385245654048,6.194269783642827,0.421875,2.921724319458008,2.209994316101074,0.38998724489795916,3.0543457634594975,2.860971212387085,0.5
49,gaussian_noise/s5,0.3984375,3.2841999530792236,2.3312599658966064,0.36484375,3.3320843839645384,2.95293909072876,0.21875,4.530146598815918,5.42416524887085,0.17953125,5.0478204727172855,6.178867692947388,0.4609375,2.8411495685577393,2.2389838695526123,0.39140625,3.0500818395614626,2.8485314655303955,0.5
50,gaussian_noise/s5,0.3515625,3.647282123565674,2.3852267265319824,0.3645833333333333,3.338264731799855,2.9418074757445094,0.15625,4.94371223449707,5.596269130706787,0.1790747549019608,5.0457791347129675,6.167444191726983,0.3671875,3.4764959812164307,2.1571648120880127,0.3909313725490196,3.05844290116254,2.8349752566393684,0.5
51,gaussian_noise/s5,0.375,3.115800142288208,2.283257484436035,0.36478365384615385,3.3339865666169386,2.929143052834731,0.265625,4.362934112548828,5.66309928894043,0.18073918269230768,5.0326474996713495,6.157745251288781,0.4375,2.8481366634368896,2.0612692832946777,0.3918269230769231,3.054398550437047,2.820096295613509,0.5
52,gaussian_noise/s5,0.3125,3.57051420211792,2.3641161918640137,0.36379716981132076,3.3384493521924288,2.9184821686654723,0.15625,4.688322067260742,5.370660781860352,0.18027712264150944,5.0261507933994505,6.142894600922206,0.3671875,3.26983380317688,2.1832756996154785,0.39136202830188677,3.0584633665264778,2.8080808126701498,0.5
53,gaussian_noise/s5,0.359375,3.568547487258911,2.4540555477142334,0.3637152777777778,3.342710428767734,2.9098816756848938,0.1953125,4.758701324462891,5.2692718505859375,0.18055555555555555,5.021198025456181,6.126716401841906,0.3671875,3.2866859436035156,2.271501064300537,0.39091435185185186,3.062689710546423,2.798144150663305,0.5
54,gaussian_noise/s5,0.328125,3.5174660682678223,2.243192434310913,0.36306818181818185,3.345887804031372,2.8977600531144576,0.2109375,4.481508731842041,5.204799652099609,0.18110795454545456,5.011385492845015,6.109954279119318,0.359375,3.159576654434204,2.1070361137390137,0.39034090909090907,3.0644512913443824,2.7855785499919543,0.5
55,gaussian_noise/s5,0.3515625,3.5865797996520996,2.3283157348632812,0.3628627232142857,3.3501858753817424,2.887591404574258,0.1953125,4.513450622558594,5.129631996154785,0.18136160714285715,5.002493798732758,6.09244852406638,0.375,3.267179012298584,2.041602611541748,0.3900669642857143,3.068071429218565,2.772293265376772,0.5
56,gaussian_noise/s5,0.3515625,3.61251163482666,2.2340810298919678,0.3626644736842105,3.3547880816877935,2.8761263102815864,0.2265625,4.52919340133667,5.107422828674316,0.18215460526315788,4.994190282988966,6.075167371515642,0.40625,3.2499821186065674,2.0399558544158936,0.39035087719298245,3.071262844821863,2.7594452406230725,0.5
57,gaussian_noise/s5,0.3984375,3.279914617538452,2.1514792442321777,0.36328125,3.353497159892115,2.8636323953497,0.21875,4.141478061676025,5.03225040435791,0.1827855603448276,4.9794883481387435,6.0571860444956815,0.4140625,2.8587241172790527,1.7934682369232178,0.39075969827586204,3.0675983840021592,2.742790464697213,0.5
58,gaussian_noise/s5,0.4453125,2.8984129428863525,2.07537841796875,0.3646716101694915,3.345783868078458,2.850272158444938,0.2578125,4.124639511108398,5.005585670471191,0.1840572033898305,4.964999384799246,6.039362309342724,0.515625,2.5168581008911133,1.779670238494873,0.3928760593220339,3.0582638029324807,2.726466393066665,0.5
59,gaussian_noise/s5,0.4140625,3.1208605766296387,2.199753522872925,0.36549479166666665,3.342035146554311,2.8394301811854046,0.2421875,4.073001861572266,4.750258445739746,0.18502604166666667,4.95013275941213,6.017877244949341,0.453125,2.7265806198120117,1.929364800453186,0.3938802083333333,3.052735749880473,2.713181366523107,0.5
60,gaussian_noise/s5,0.4609375,2.952664852142334,2.0986504554748535,0.3670594262295082,3.335652026973787,2.8272862512557233,0.28125,4.169919013977051,4.8847808837890625,0.18660348360655737,4.937342370142702,5.999301894766385,0.546875,2.5050315856933594,1.88515043258667,0.3963883196721312,3.04375699309052,2.6996070889175914,0.5
61,gaussian_noise/s5,0.296875,3.6005842685699463,2.3763718605041504,0.3659274193548387,3.3399251276446926,2.8200134385016655,0.234375,4.380800247192383,4.64530086517334,0.18737399193548387,4.928365884288665,5.977463168482626,0.3515625,3.304405927658081,1.9185280799865723,0.3956653225806452,3.0479610081641906,2.687009040386446,0.5
62,gaussian_noise/s5,0.375,3.406906843185425,2.044740915298462,0.36607142857142855,3.3409883294786726,2.807707525434948,0.25,4.1763014793396,4.7368245124816895,0.18836805555555555,4.916428354051378,5.957770491403247,0.4296875,3.0802557468414307,1.6613818407058716,0.39620535714285715,3.0484736230638294,2.6707292435661194,0.5
63,gaussian_noise/s5,0.4140625,3.4247725009918213,2.2140707969665527,0.3668212890625,3.3422974571585655,2.7984319515526295,0.21875,4.426367282867432,4.830200672149658,0.1888427734375,4.908771149814129,5.940152212977409,0.4453125,3.0224719047546387,1.968388319015503,0.39697265625,3.048067346215248,2.659755166620016,0.5
64,gaussian_noise/s5,0.3359375,3.904519557952881,2.492553472518921,0.3663461538461538,3.3509470279400166,2.793726128798265,0.1640625,4.662363052368164,4.946043014526367,0.18846153846153846,4.904980256007268,5.924858225308932,0.3828125,3.4631927013397217,2.1884100437164307,0.3967548076923077,3.05445389014024,2.6525037031907304,0.5
65,gaussian_noise/s5,0.3671875,3.5350804328918457,2.0345516204833984,0.3663589015151515,3.3537369280150444,2.782223484732888,0.1953125,4.58123254776001,4.603504657745361,0.1885653409090909,4.900074987700491,5.904837716709483,0.390625,3.3343420028686523,1.8022339344024658,0.3966619318181818,3.0586946191209736,2.6396208279060596,0.5
66,gaussian_noise/s5,0.4296875,3.170168161392212,2.0438175201416016,0.3673041044776119,3.35099709567739,2.7712025001867495,0.2890625,4.112782955169678,4.510959625244141,0.19006529850746268,4.888324360349285,5.884033566090598,0.46875,2.8270390033721924,1.694593071937561,0.39773787313432835,3.05523707261726,2.625515936025933,0.5
67,gaussian_noise/s5,0.4375,3.1614794731140137,1.9923845529556274,0.36833639705882354,3.348210071816164,2.7597492950804092,0.2890625,3.986640691757202,4.073917388916016,0.19152113970588236,4.875064306399402,5.857414210543913,0.46875,2.9230306148529053,1.570129156112671,0.3987821691176471,3.053292860003079,2.609995542203679,0.5
68,gaussian_noise/s5,0.3203125,3.632297992706299,2.2533860206604004,0.3676403985507246,3.3523272880609483,2.752410696900409,0.1640625,4.625798225402832,4.625492095947266,0.1911231884057971,4.8714517545009,5.8395602668541065,0.3671875,3.4169857501983643,1.863885521888733,0.39832427536231885,3.058563771455184,2.5991823535034624,0.5
69,gaussian_noise/s5,0.390625,3.3646938800811768,1.9349615573883057,0.36796875,3.3525039536612375,2.740732852050236,0.203125,4.152288913726807,4.431692600250244,0.19129464285714284,4.861177999632699,5.819447871616909,0.421875,3.121683359146118,1.6043224334716797,0.3986607142857143,3.059465479850769,2.5849700689315798,0.5
70,gaussian_noise/s5,0.34375,3.90722393989563,2.1512162685394287,0.36762764084507044,3.3603169112138347,2.732429801578253,0.25,4.365482330322266,4.179121017456055,0.19212147887323944,4.8541963704874815,5.796344676487882,0.3828125,3.6340465545654297,1.721097469329834,0.3984375,3.0675581710439332,2.572802849218879,0.5
71,gaussian_noise/s5,0.421875,3.3137593269348145,1.8396600484848022,0.3683810763888889,3.3596702780988483,2.720030221674177,0.2734375,3.8925275802612305,4.70965576171875,0.19325086805555555,4.840839859512117,5.7812517748938665,0.4296875,2.759401321411133,1.6124110221862793,0.3988715277777778,3.063278214799033,2.5594640738434262,0.5
72,gaussian_noise/s5,0.328125,3.269421100616455,2.13407564163208,0.3678296232876712,3.3584339879963494,2.7120034466051077,0.2265625,4.214781761169434,4.184806823730469,0.1937071917808219,4.832263721178656,5.7593826659738205,0.390625,2.8702480792999268,1.839239478111267,0.3987585616438356,3.0606339663675386,2.549597983490931,0.5
