global_idx,corruption,n,large_acc,large_nll,large_ent,large_acc_run,large_nll_run,large_ent_run,small_acc,small_nll,small_ent,small_acc_run,small_nll_run,small_ent_run,duo_acc,duo_nll,duo_ent,duo_acc_run,duo_nll_run,duo_ent_run,w_l,cmp_fixed_ts_acc,cmp_nuclear_norm_identity_pbs128_acc
8954,pixelate/s5,64.0,0.6875,1.5928860902786255,0.8160748481750488,0.5856497875354107,1.9704136743761662,1.5865289273410614,0.53125,2.126579761505127,1.99366295337677,0.4877832861189802,2.6538073969292575,3.9186570745689675,0.6875,2.303267478942871,0.2748910188674927,0.5869776912181303,2.6702339297988935,0.4797090638545012,0.9699052572250366,0.6875,0.6875
8955,pixelate/s5,64.0,0.703125,1.264431118965149,0.8919709920883179,0.585981638418079,1.9684193733721802,1.5845668992753756,0.53125,1.9850566387176514,1.8049150705337524,0.4879060734463277,2.6519182704936313,3.912686051958698,0.703125,1.7391993999481201,0.2607819437980652,0.587305790960452,2.667603888754117,0.47909062566225136,0.9647010564804077,0.671875,0.703125
8956,pixelate/s5,64.0,0.703125,1.170771837234497,0.9358768463134766,0.5863116197183098,1.9661724789041868,1.5827396033515393,0.625,1.3796888589859009,1.5992305278778076,0.48829225352112676,2.6483345256724826,3.906169275834527,0.703125,1.5229473114013672,0.31890639662742615,0.5876320422535212,2.66437950402918,0.4786394024818716,0.9647010564804077,0.765625,0.734375
8957,pixelate/s5,64.0,0.625,1.6237026453018188,1.1118274927139282,0.5864202949438202,1.9652104849895735,1.5814168165239055,0.5625,2.067502021789551,2.0922698974609375,0.488500702247191,2.6467029736952834,3.9010740528615675,0.625,2.1926047801971436,0.39655667543411255,0.5877370084269663,2.6630542941307755,0.47840883302387227,0.9530012011528015,0.625,0.625
8958,pixelate/s5,64.0,0.78125,0.9849739074707031,0.6827913522720337,0.5869660364145658,1.962464724268232,1.578899658360735,0.59375,1.6445019245147705,1.457923412322998,0.4887955182072829,2.643895687843237,3.8942304936443723,0.78125,1.3490362167358398,0.22356382012367249,0.5882790616246498,2.6593735712249074,0.477694981447121,0.9530012011528015,0.765625,0.78125
8959,pixelate/s5,64.0,0.625,1.8270264863967896,1.0526177883148193,0.5870722765363129,1.9620864051680325,1.5774295972712213,0.46875,2.2034528255462646,1.9073872566223145,0.4887395251396648,2.6426654005183856,3.888680652200177,0.625,2.5156261920928955,0.41486501693725586,0.5883816340782123,2.6589720422329184,0.47751947875295936,0.9549729824066162,0.671875,0.671875
8960,pixelate/s5,64.0,0.546875,2.003566026687622,1.1055822372436523,0.5869603064066853,1.962201947289257,1.5761152592210053,0.453125,2.342226505279541,1.9377245903015137,0.48864032033426186,2.6418285233728733,3.8832462342004592,0.546875,2.8098208904266357,0.3970997631549835,0.588266016713092,2.6593922340106166,0.4772954684031043,0.9549729824066162,0.59375,0.578125
8961,pixelate/s5,64.0,0.6875,1.5656182765960693,0.958821713924408,0.5872395833333334,1.9611003259817759,1.5744005549285147,0.609375,1.6368829011917114,1.8912439346313477,0.48897569444444444,2.6390370077557033,3.877712894479434,0.6875,2.162414073944092,0.3351014256477356,0.5885416666666666,2.658011739121543,0.47690048495100607,0.9559364318847656,0.71875,0.71875
8962,pixelate/s5,64.0,0.765625,1.1358476877212524,0.9066235423088074,0.5877337257617729,1.9588143075932427,1.5725507571096236,0.5625,2.2389984130859375,1.9185407161712646,0.4891793628808864,2.6379288676042636,3.8722858247334275,0.765625,1.4723267555236816,0.37182900309562683,0.5890322022160664,2.654727293183599,0.47660942821456453,0.9559364318847656,0.765625,0.765625
8963,pixelate/s5,64.0,0.71875,1.0647478103637695,0.7063124775886536,0.5880956491712708,1.95634451063957,1.5701578336855324,0.546875,1.7164994478225708,1.632747769355774,0.48933874309392267,2.6353834824667453,3.866099255519677,0.71875,1.479718804359436,0.22500333189964294,0.5893905386740331,2.651481413380217,0.4759143837496062,0.9622135162353516,0.796875,0.765625
8964,pixelate/s5,64.0,0.609375,1.908478021621704,1.0240123271942139,0.5881542699724518,1.9562126470334602,1.568653300609799,0.421875,2.530181407928467,2.4960219860076904,0.48915289256198347,2.6350936695892293,3.8623249379728124,0.59375,2.698692560195923,0.38518190383911133,0.5894025482093664,2.6516114716359076,0.4756644320143156,0.9622135162353516,0.65625,0.640625
8965,pixelate/s5,64.0,0.671875,1.3328603506088257,0.9786667823791504,0.588384271978022,1.9545001407246014,1.5670324585267477,0.5,2.0474822521209717,1.8708670139312744,0.4891826923076923,2.6334793525082723,3.856853899719951,0.6875,1.808193325996399,0.33444440364837646,0.5896720467032966,2.649294388818217,0.4752764649034201,0.9677713513374329,0.65625,0.671875
8966,pixelate/s5,64.0,0.46875,2.765085220336914,1.4258992671966553,0.5880565068493151,1.956720921764635,1.5666457922491308,0.40625,3.2284467220306396,2.6987199783325195,0.4889554794520548,2.635109400096005,3.853680930072314,0.46875,3.9448721408843994,0.5180994272232056,0.5893407534246575,2.6528439169060696,0.4753937880878579,0.9677713513374329,0.484375,0.46875
8967,pixelate/s5,64.0,0.59375,1.9086884260177612,1.0173873901367188,0.58807206284153,1.9565896854374578,1.5651450862324303,0.59375,1.919668436050415,1.6738793849945068,0.48924180327868855,2.63315464336364,3.847725188145872,0.59375,2.7129411697387695,0.33671829104423523,0.5893528005464481,2.653008117050421,0.47501489328719226,0.9622476100921631,0.640625,0.625
8968,pixelate/s5,64.0,0.5625,1.8706670999526978,1.1267616748809814,0.5880023841961853,1.9563555639511234,1.563950581024388,0.5625,1.9951831102371216,2.381054162979126,0.489441416893733,2.631416301311524,3.843728809330704,0.546875,2.599485158920288,0.3783680200576782,0.5892370572207084,2.6528622779274507,0.47475155030836524,0.9622476100921631,0.609375,0.609375
8969,pixelate/s5,64.0,0.625,1.918637990951538,0.9935146570205688,0.5881029211956522,1.956253070546233,1.5624004834048126,0.59375,1.8813304901123047,1.507243275642395,0.48972486413043476,2.6293780246506566,3.8373796638587248,0.640625,2.725050687789917,0.3154585659503937,0.5893766983695652,2.6530584420846854,0.4743186889378273,0.9513280391693115,0.65625,0.671875
8970,pixelate/s5,64.0,0.609375,1.6567349433898926,1.146970510482788,0.588160569105691,1.955441368304617,1.5612746569199292,0.5625,1.9245625734329224,1.9322283267974854,0.48992208672086723,2.627467955677167,3.832216652105171,0.609375,2.1926941871643066,0.42059725522994995,0.5894308943089431,2.6518108424778553,0.47417310239661353,0.9513280391693115,0.609375,0.609375
8971,pixelate/s5,64.0,0.703125,1.356014609336853,0.9913384318351746,0.5884712837837838,1.9538212959830825,1.5597342887440244,0.421875,2.274707078933716,2.118781328201294,0.4897381756756757,2.6265145479021847,3.82758574582435,0.703125,1.8372224569320679,0.31100329756736755,0.5897381756756757,2.6496092522466506,0.47373210292410206,0.9563650488853455,0.6875,0.703125
8972,pixelate/s5,64.0,0.59375,1.877869963645935,1.1112430095672607,0.58848551212938,1.9536165754107453,1.5585254173715801,0.515625,2.180589437484741,2.1383843421936035,0.4898079514824798,2.6253125934266657,3.8230326423105203,0.59375,2.6119232177734375,0.3713667392730713,0.5897489892183289,2.649507672638906,0.4734561855018621,0.9563650488853455,0.640625,0.640625
8973,pixelate/s5,64.0,0.734375,1.0258339643478394,0.8723118305206299,0.588877688172043,1.9511225361336944,1.5566807571918733,0.609375,1.613940954208374,1.611796498298645,0.4901293682795699,2.6225938524610255,3.817088459127693,0.734375,1.3003427982330322,0.3383992314338684,0.5901377688172043,2.645880885342116,0.4730931291737223,0.9547874927520752,0.765625,0.78125
8974,pixelate/s5,64.0,0.625,1.4906814098358154,1.0933061838150024,0.5889745308310992,1.9498881095216358,1.5554384661104341,0.515625,2.322420597076416,1.9590644836425781,0.4901977211796247,2.6217890984251415,3.812107161606285,0.625,1.9878655672073364,0.4117443859577179,0.5902312332439679,2.6441167692077063,0.47292865533132017,0.9547874927520752,0.671875,0.65625
8975,pixelate/s5,64.0,0.640625,1.506335973739624,1.036694049835205,0.5891126336898396,1.9487021412441436,1.554051448954618,0.546875,1.8416996002197266,2.3085241317749023,0.49034926470588236,2.619703297627801,3.8080868861254524,0.640625,2.0241951942443848,0.3811989426612854,0.5903659759358288,2.6424592248896226,0.47268338871990295,0.9528472423553467,0.65625,0.65625
8976,pixelate/s5,64.0,0.640625,1.7202149629592896,1.0368385314941406,0.58925,1.9480928421020507,1.5526722145080567,0.546875,2.210050582885742,1.7060589790344238,0.4905,2.6186108903884886,3.8024814783732097,0.65625,2.3929860591888428,0.36926960945129395,0.5905416666666666,2.6417939631144205,0.4724076186418533,0.9528472423553467,0.609375,0.640625
8977,pixelate/s5,64.0,0.625,1.5353541374206543,1.168146014213562,0.589345079787234,1.9469951327810897,1.5516495384434437,0.5,2.3956353664398193,2.092907428741455,0.49052526595744683,2.618017870377987,3.797934738879508,0.625,2.040440797805786,0.3773328959941864,0.5906333111702128,2.6401946195896637,0.4721547603369393,0.9410791993141174,0.65625,0.671875
8978,pixelate/s5,64.0,0.6875,1.5637129545211792,0.8127000331878662,0.5896054376657824,1.9459784691782782,1.5496894601801663,0.59375,1.9198273420333862,1.4993788003921509,0.49079907161803715,2.6161659061118208,3.7918377735254305,0.703125,2.218285083770752,0.24955561757087708,0.5909316976127321,2.6390754961524783,0.47156431168238744,0.9410791993141174,0.703125,0.703125
8979,pixelate/s5,64.0,0.65625,1.393843412399292,0.8939017057418823,0.589781746031746,1.9445177944248946,1.5479545719409116,0.515625,2.3046762943267822,2.001255750656128,0.49086474867724866,2.615341859519797,3.78710078404694,0.671875,1.9382603168487549,0.2901165783405304,0.5911458333333334,2.6372214877416216,0.47108429122381107,0.9538195133209229,0.65625,0.671875
8980,pixelate/s5,64.0,0.578125,2.138113498687744,1.094733715057373,0.5897509894459103,1.9450286010324482,1.5467587385454404,0.515625,2.5262246131896973,2.1323277950286865,0.4909300791556728,2.6151067216666832,3.7827346284030923,0.578125,3.0546820163726807,0.35583752393722534,0.5911114775725593,2.638322966708986,0.4707802100436354,0.9538195133209229,0.609375,0.625
