beta,pool,filter_kind,proxy_batch_size,duo_acc,duo_nll,duo_ece,duo_entropy,mean_w_l,large_acc,small_acc
2.0,linear,none,512,0.3883566666666667,3.3170381010309855,0.14251015204810843,2.690313752174377,0.6113881650908789,0.343243333697319,0.3001333276430766
2.0,linear,running_mean,1024,0.38825666666666664,3.3149153642908735,0.1451177179037407,2.7033375461705527,0.6084816396419207,0.343243333697319,0.3001333276430766
2.0,linear,kalman,1024,0.38825333333333334,3.313129155947367,0.14468618827893087,2.709154084955851,0.6076705111074446,0.343243333697319,0.3001333276430766
16.0,log,none,2048,0.3881799999999999,3.6292504498291014,0.1728185677308775,2.3008869303703308,0.6358814822061266,0.343243333697319,0.3001333276430766
4.0,linear,none,1024,0.38817,3.415016845143636,0.1582042595736807,2.5141513705062866,0.6327978350627422,0.343243333697319,0.3001333276430766
2.0,linear,none,1024,0.38814333333333334,3.3152144543584185,0.14222062464392432,2.705368655319214,0.608365366622607,0.343243333697319,0.3001333276430766
2.0,linear,ema,1024,0.38811333333333325,3.3098821330261226,0.14225797789524,2.726653007570903,0.6048840617664656,0.343243333697319,0.3001333276430766
4.0,linear,kalman,2048,0.3880633333333333,3.4033884549967452,0.1547049727643405,2.5613728314717608,0.6235929388705889,0.343243333697319,0.3001333276430766
16.0,log,ema,128,0.38803333333333334,3.703667361424764,0.18519557443086057,2.2438880821990965,0.6445821620288559,0.343243333697319,0.3001333276430766
4.0,linear,running_mean,2048,0.38802,3.4083653483072918,0.15547192723122735,2.5560160652732846,0.6239122656737766,0.343243333697319,0.3001333276430766
16.0,log,kalman,2048,0.3880166666666666,3.602608267466228,0.17333449983269594,2.2956841059684754,0.6352299189912419,0.343243333697319,0.3001333276430766
4.0,linear,ema,2048,0.38799,3.3865290326563513,0.1509877937560404,2.5869072028414406,0.6215233544693392,0.343243333697319,0.3001333276430766
4.0,linear,none,512,0.3879533333333333,3.420641798820495,0.15903997515087326,2.492143847554525,0.636759798087279,0.343243333697319,0.3001333276430766
4.0,linear,none,2048,0.3879233333333333,3.407443686256408,0.1537633977662648,2.5537689147631326,0.6253652794690926,0.343243333697319,0.3001333276430766
16.0,log,none,128,0.38788,3.7252640903218586,0.1815302565123513,2.2482649289194745,0.6410796626037373,0.343243333697319,0.3001333276430766
2.0,linear,running_mean,2048,0.38781999999999994,3.313717688318888,0.1394969342458,2.731997634557088,0.6024856228367487,0.343243333697319,0.3001333276430766
1.0,linear,ema,128,0.38778333333333337,3.27547903020223,0.12563185905732213,2.9052741407903033,0.5738398274199168,0.343243333697319,0.3001333276430766
12.0,log,kalman,128,0.38777999999999996,3.6586170419820148,0.18866463285713148,2.2246933100128174,0.6508410531442532,0.343243333697319,0.3001333276430766
12.0,log,kalman,512,0.38777333333333336,3.6260896435801198,0.18411470825717474,2.2482631580416363,0.645465401075156,0.343243333697319,0.3001333276430766
2.0,linear,kalman,2048,0.38775333333333345,3.3108420642217,0.13861841138990597,2.741586746953329,0.6010325005308786,0.343243333697319,0.3001333276430766
2.0,linear,none,2048,0.3877333333333334,3.313328468081156,0.13879926407302418,2.7342217194493608,0.6023239739362398,0.343243333697319,0.3001333276430766
16.0,log,running_mean,2048,0.38772666666666655,3.605123088188172,0.1735871641458943,2.2941995077387487,0.6355738559827604,0.343243333697319,0.3001333276430766
12.0,log,running_mean,512,0.38767333333333337,3.6167433772277837,0.18279315050872663,2.258271382484436,0.6429243950857736,0.343243333697319,0.3001333276430766
2.0,linear,ema,2048,0.3874133333333333,3.303565667648316,0.1336482366189236,2.7774207231775923,0.595023606244723,0.343243333697319,0.3001333276430766
6.0,linear,kalman,128,0.38738000000000006,3.496030268796285,0.17798903144218026,2.4037414737701415,0.6456787950143218,0.343243333697319,0.3001333276430766
1.0,linear,running_mean,128,0.38736666666666675,3.276030679181417,0.12938586132376145,2.9001371167755123,0.5753528615474702,0.343243333697319,0.3001333276430766
1.0,linear,kalman,128,0.38736666666666664,3.27586862013499,0.12892458927322176,2.9032200783030193,0.5747376772975922,0.343243333697319,0.3001333276430766
6.0,linear,ema,1024,0.3872466666666667,3.473336407725016,0.16815609811439491,2.460180581118266,0.6358632819535583,0.343243333697319,0.3001333276430766
1.0,linear,running_mean,512,0.38724000000000003,3.2753905258560185,0.12719223556730894,2.9133834085083015,0.5722942478020986,0.343243333697319,0.3001333276430766
1.0,linear,kalman,512,0.38719666666666674,3.2751870950571695,0.12716861570122343,2.9170340554300935,0.5715695173581441,0.343243333697319,0.3001333276430766
6.0,linear,running_mean,128,0.3870866666666667,3.495889936243693,0.17921321562371526,2.4138404398282365,0.6419729113029441,0.343243333697319,0.3001333276430766
6.0,linear,ema,2048,0.38705999999999996,3.451200412890117,0.15886646297736712,2.514599015102386,0.6273153010719394,0.343243333697319,0.3001333276430766
16.0,log,ema,1024,0.3870466666666666,3.651447567469279,0.1816510372224574,2.2561245565795898,0.6446185488482488,0.343243333697319,0.3001333276430766
12.0,log,running_mean,128,0.38704,3.6360909966023764,0.18724910828207306,2.2338664351272586,0.6469399375613957,0.343243333697319,0.3001333276430766
1.0,linear,running_mean,1024,0.38701333333333326,3.275539745559693,0.12516538394295298,2.9236941687138875,0.5698104477405548,0.343243333697319,0.3001333276430766
1.0,linear,none,512,0.38699,3.276097323913574,0.12307838626538711,2.9165236900202434,0.5714472308826445,0.343243333697319,0.3001333276430766
1.0,linear,none,1024,0.38697666666666664,3.276053107643128,0.12322911484734464,2.9255629338455202,0.5693795589192708,0.343243333697319,0.3001333276430766
1.0,linear,kalman,1024,0.38697,3.275224886703491,0.12488911972894644,2.9287431642150876,0.5688031985346476,0.343243333697319,0.3001333276430766
1.0,linear,ema,512,0.3869633333333333,3.2752155993398033,0.12487733747817575,2.924592790425619,0.5698940228811901,0.343243333697319,0.3001333276430766
8.0,linear,none,128,0.38694666666666666,3.5642173912811277,0.16689273292951284,2.3600843420283,0.6418362538607211,0.343243333697319,0.3001333276430766
6.0,linear,kalman,1024,0.3869266666666667,3.4803881004842125,0.17073946635636808,2.45781173107783,0.6342381040506064,0.343243333697319,0.3001333276430766
6.0,linear,running_mean,512,0.3868733333333333,3.4892723295847565,0.175294918581595,2.433301668059031,0.6384574938679486,0.343243333697319,0.3001333276430766
6.0,linear,kalman,512,0.3868633333333333,3.4876588755798337,0.17503307581275698,2.4305118199284874,0.6401222483158485,0.343243333697319,0.3001333276430766
6.0,linear,ema,512,0.38682000000000005,3.4852554994710285,0.17140899198766174,2.4307514610862735,0.6406712920797866,0.343243333697319,0.3001333276430766
