proxy_kind,calib_method,proxy_batch_size,n,sel_acc,sel_correct,sel_total,bal_sel_acc,sel_acc_large_better,sel_acc_small_better,n_large_better,n_small_better,gap_bias,gap_slope,gap_pearson,gap_spearman,l_r2,l_pearson_r,l_spearman_rho,s_r2,s_pearson_r,s_spearman_rho
prototype,beta,128,628,0.9365853658536586,576,615,0.5,1.0,0.0,576,39,0.09542810236216381,0.2576368279619475,0.5252393399180597,0.48848023286400516,0.906007498262185,0.951844261558678,0.9254893676065965,0.872412143874126,0.934030055123563,0.9369939581426192
prototype,isotonic,128,628,0.9365853658536586,576,615,0.5,1.0,0.0,576,39,0.12683312053717904,0.09454791667385,0.20882880912781193,0.2542292401105375,0.8314245493285112,0.9118248457508225,0.923189657921167,0.7201585501663694,0.8486215588625883,0.9008395036655789
prototype,linear,512,160,0.967948717948718,151,156,0.5,1.0,0.0,151,5,0.08688054230731887,0.32859424341700727,0.6002169578734957,0.6026579469707267,0.9650138169908641,0.9823511678574338,0.9537225986425683,0.8968792648488833,0.9470370979264134,0.9430572277050198
prototype,platt,512,160,0.967948717948718,151,156,0.5,1.0,0.0,151,5,0.06152428631917672,0.4246864410304251,0.7484448649999558,0.6664107713666317,0.9618250737948976,0.9807268089508401,0.9537225986425683,0.9294292146369583,0.9640690922527069,0.9430572277050198
prototype,beta,512,160,0.967948717948718,151,156,0.5,1.0,0.0,151,5,0.09035370010420143,0.2976445817416217,0.60693284581863,0.6086310657817599,0.9629173820147784,0.9812835380331102,0.9537225986425683,0.8987665263000785,0.9480329774327887,0.9430572277050198
prototype,isotonic,512,160,0.967948717948718,151,156,0.5,1.0,0.0,151,5,0.12399720965312487,0.14330022492096056,0.32577789225070863,0.27000057965840046,0.8976952934699758,0.9474678324196425,0.9565379260195066,0.7662896632254449,0.8753797251624262,0.9279743802276189
prototype,linear,1024,80,0.975,78,80,0.5,1.0,0.0,78,2,0.08299776008643032,0.35604174283666445,0.6293450852993896,0.6793454713243344,0.9802225641010534,0.9900618991260361,0.963430072792207,0.9085037686843482,0.9531546404882831,0.9564198162293472
prototype,platt,1024,80,0.975,78,80,0.5,1.0,0.0,78,2,0.05673714002333655,0.45914874523185545,0.7807783324900104,0.6969746720916584,0.9770206884158804,0.988443568655227,0.963430072792207,0.9396622440049996,0.9693617714790488,0.9564198162293472
prototype,beta,1024,80,0.975,78,80,0.5,1.0,0.0,78,2,0.08738975302503801,0.3181891759336825,0.6327367645615217,0.677329365917433,0.9781230127457441,0.9890010175655757,0.963430072792207,0.9098099427400569,0.9538395791431895,0.9564198162293472
prototype,isotonic,1024,80,0.975,78,80,0.5,1.0,0.0,78,2,0.12453102128056284,0.14043469984704043,0.3003988943423205,0.3210826927289365,0.9080364549145592,0.9529094683728141,0.9655642758227875,0.7645086945482076,0.8743618784852228,0.946403178120583
