global_idx,corruption,n,large_acc,large_nll,large_ent,large_acc_run,large_nll_run,large_ent_run,small_acc,small_nll,small_ent,small_acc_run,small_nll_run,small_ent_run,duo_acc,duo_nll,duo_ent,duo_acc_run,duo_nll_run,duo_ent_run,w_l,cmp_fixed_ts_acc,cmp_coca_ts_acc,cmp_proxy_weighted_nuclear_norm_acc
124,snow/s5,128,0.015625,10.178106307983398,0.11181709170341492,0.306125,4.9626004543304445,1.4752210823893548,0.4921875,2.483475685119629,1.3513047695159912,0.5015625,2.5051897926330566,2.864679950714111,0.4921875,3.243529796600342,0.6939847469329834,0.4903125,3.1795944356918335,0.8356338515281677,1.0088160706800409e-05,0.328125,0.234375,0.359375
125,snow/s5,128,0.0,11.041252136230469,0.08246789127588272,0.3036954365079365,5.010843721647111,1.464167485634486,0.546875,2.049734592437744,1.343090295791626,0.501922123015873,2.5015750688219827,2.852603842341711,0.546875,2.6117844581604004,0.6289693713188171,0.4907614087301587,3.175088007298727,0.8339936572407919,6.412001766875619e-06,0.3125,0.140625,0.3359375
126,snow/s5,128,0.015625,10.559637069702148,0.08735708147287369,0.30142716535433073,5.054535007852269,1.4533264588300638,0.5703125,2.0025014877319336,1.298782467842102,0.5024606299212598,2.4976453555850533,2.8403690283692726,0.5703125,2.5477685928344727,0.6363735198974609,0.49138779527559057,3.1701484843501895,0.8324375931672224,5.510963092092425e-06,0.3359375,0.1875,0.359375
127,snow/s5,128,0.0,10.40815258026123,0.10370847582817078,0.299072265625,5.096360145136714,1.4427825683378614,0.484375,2.430870532989502,1.4418390989303589,0.5023193359375,2.4971236772835255,2.8294430132955313,0.484375,3.133760929107666,0.7276078462600708,0.4913330078125,3.1698642065748572,0.8316186107695103,6.386230779753532e-06,0.2890625,0.125,0.3046875
128,snow/s5,128,0.0234375,10.469538688659668,0.12194965779781342,0.29693556201550386,5.138012691985729,1.4325435535274735,0.5,2.7669267654418945,1.3941718339920044,0.5023013565891473,2.4992151740909545,2.818316880122636,0.5,3.650679588317871,0.7299858331680298,0.4914001937984496,3.173591457596121,0.8308307597803515,8.895897735783365e-06,0.265625,0.1640625,0.2734375
129,snow/s5,128,0.03125,10.25868034362793,0.20423036813735962,0.2948918269230769,5.177402443152207,1.4230949905629342,0.5390625,2.224339485168457,1.5509833097457886,0.5025841346153846,2.497100745714628,2.808568160350506,0.5390625,2.787623882293701,0.7577180862426758,0.49176682692307694,3.1706224762476407,0.8302683545992925,1.3851933545083739e-05,0.3046875,0.171875,0.34375
130,snow/s5,128,0.0234375,10.600708961486816,0.13416314125061035,0.29281965648854963,5.218801729551709,1.4132558161407027,0.53125,2.2729220390319824,1.5213185548782349,0.5028029580152672,2.495389457877356,2.7987418274843057,0.53125,2.873561143875122,0.7357953786849976,0.4920682251908397,3.168354832489072,0.8295471868442215,1.5547440852969885e-05,0.3046875,0.1640625,0.34375
131,snow/s5,128,0.0078125,11.063525199890137,0.08185135573148727,0.29066051136363635,5.263079937660333,1.40316941871336,0.5390625,2.059361457824707,1.3647050857543945,0.5030776515151515,2.4920862154527144,2.7878779127742304,0.5390625,2.6092634201049805,0.6591386795043945,0.49242424242424243,3.1641192914861622,0.8282562133037683,1.0123047104571015e-05,0.2734375,0.1171875,0.3046875
132,snow/s5,128,0.0,10.513489723205566,0.09023530781269073,0.2884750939849624,5.302556702965184,1.3932977336689942,0.53125,2.5498886108398438,1.4390047788619995,0.5032894736842105,2.492520819929309,2.7777360095117327,0.53125,3.312516212463379,0.6809941530227661,0.49271616541353386,3.165235057809299,0.8271489797678209,7.954186912684236e-06,0.3125,0.1875,0.34375
133,snow/s5,128,0.0078125,10.699691772460938,0.08655886352062225,0.28638059701492535,5.342833830349481,1.3835459510559467,0.46875,2.333542823791504,1.488201379776001,0.5030317164179104,2.491334416973057,2.7681126167525107,0.46875,2.987746238708496,0.6908005475997925,0.4925373134328358,3.163910514383174,0.8261314541546266,9.3071284936741e-06,0.2578125,0.140625,0.2734375
134,snow/s5,128,0.0,11.192145347595215,0.06206385791301727,0.28425925925925927,5.38616206381056,1.3737571948104434,0.53125,2.362130880355835,1.5135351419448853,0.5032407407407408,2.4903773537388556,2.7588194502724543,0.53125,3.0153772830963135,0.7219502329826355,0.4928240740740741,3.1628102682254933,0.8253597414052045,7.27194810679066e-06,0.2421875,0.109375,0.265625
135,snow/s5,128,0.0234375,10.961682319641113,0.07872945070266724,0.28234145220588236,5.427158536279903,1.3642349319861216,0.515625,2.2983644008636475,1.5329556465148926,0.5033318014705882,2.4889654937912438,2.7498057458330605,0.515625,2.9184842109680176,0.7109788656234741,0.49299172794117646,3.1610137530986,0.8245187055538682,1.02349231383414e-05,0.234375,0.109375,0.25
136,snow/s5,128,0.0,10.915900230407715,0.0711713582277298,0.2802805656934307,5.467222344266237,1.35479651173971,0.53125,2.441439628601074,1.131791114807129,0.5035355839416058,2.488618589665768,2.7379954200591485,0.53125,3.2617321014404297,0.57871413230896,0.49327098540145986,3.1617489235244527,0.822724511588577,4.675447598856408e-06,0.34375,0.1640625,0.375
137,snow/s5,128,0.0078125,11.476923942565918,0.08218938112258911,0.27830615942028986,5.510770906572756,1.3455747209381366,0.4609375,2.450923204421997,1.7733409404754639,0.5032269021739131,2.4883454347002334,2.7310051702070925,0.4609375,3.026402711868286,0.935571014881134,0.4930366847826087,3.1607681538747703,0.8235422398733057,9.123998097493313e-06,0.2421875,0.109375,0.265625
138,snow/s5,128,0.015625,10.956303596496582,0.09534288942813873,0.2764163669064748,5.549947400744871,1.336580247330151,0.5234375,2.46282958984375,1.470733642578125,0.5033723021582733,2.48816186747105,2.721938468569474,0.5234375,3.1751813888549805,0.7272061109542847,0.4932553956834532,3.1608718462127574,0.8228491741976292,9.541941835777834e-06,0.3203125,0.140625,0.3359375
139,snow/s5,128,0.015625,10.64657974243164,0.10287880152463913,0.27455357142857145,5.586351917471204,1.3277680941458259,0.5234375,2.189826250076294,1.3696224689483643,0.503515625,2.486030898775373,2.7122790685721805,0.5234375,2.7886152267456055,0.7098110914230347,0.4934709821428571,3.1582128703594208,0.8220417593206678,1.0037768333859276e-05,0.328125,0.1953125,0.3671875
140,snow/s5,128,0.0078125,11.059706687927246,0.10660061985254288,0.27266179078014185,5.625170036410609,1.3191073319167956,0.59375,2.0159518718719482,1.417392373085022,0.504155585106383,2.4826970049675476,2.7030954749871654,0.59375,2.510582447052002,0.7307479381561279,0.49418218085106386,3.1536197467898646,0.8213942854116995,8.42525787447812e-06,0.3046875,0.1328125,0.3203125
141,snow/s5,128,0.0,11.168534278869629,0.08253122121095657,0.2707416373239437,5.664207812765954,1.3103990494470361,0.5390625,2.2283029556274414,1.415149450302124,0.5044014084507042,2.4809054975778286,2.6940254325598056,0.5390625,2.82293963432312,0.7606093287467957,0.4944982394366197,3.1512910136034793,0.8209662223365944,7.609945441799937e-06,0.2734375,0.125,0.34375
142,snow/s5,128,0.0,11.391027450561523,0.13261382281780243,0.26884833916083917,5.704255502540748,1.3021627891209575,0.5390625,2.213289737701416,1.4154125452041626,0.5046437937062938,2.479034058697574,2.6850840836971788,0.5390625,2.765836238861084,0.749557614326477,0.4948098776223776,3.1485955256682177,0.8204668614414189,6.071406460250728e-06,0.265625,0.1171875,0.2734375
143,snow/s5,128,0.0078125,10.860455513000488,0.08017286658287048,0.2670355902777778,5.74006244705783,1.2936767479922209,0.546875,2.240509271621704,1.3126881122589111,0.5049370659722222,2.4773776365651026,2.6755535561177464,0.546875,2.8843417167663574,0.6880764961242676,0.4951714409722222,3.1467604297730656,0.8195474839044942,5.960320777376182e-06,0.3046875,0.1953125,0.3046875
144,snow/s5,128,0.0078125,11.3948335647583,0.056366316974163055,0.26524784482758623,5.779060868559212,1.2851435726058895,0.5234375,2.4945178031921387,1.4646549224853516,0.5050646551724138,2.477495844610806,2.6672025310582126,0.5234375,3.2105321884155273,0.7078691720962524,0.49536637931034483,3.1472002350050827,0.8187772886506443,5.1839056141034234e-06,0.2578125,0.1171875,0.2734375
145,snow/s5,128,0.0078125,11.27763843536377,0.06380641460418701,0.2634845890410959,5.816722358742806,1.2767782496058777,0.4765625,2.2509546279907227,1.4434480667114258,0.5048694349315068,2.4759441924421757,2.6588206511654264,0.4765625,2.862826347351074,0.7190539836883545,0.4952375856164384,3.145252468651288,0.8180942523152861,6.802637017244706e-06,0.2265625,0.125,0.234375
146,snow/s5,128,0.0234375,11.375763893127441,0.07076174020767212,0.26185161564625853,5.854538967820252,1.2685740556643934,0.515625,2.3236374855041504,1.223709225654602,0.5049426020408163,2.474908092394978,2.6490579884068497,0.515625,3.0486247539520264,0.6249573230743408,0.4953762755102041,3.144595137258776,0.816780395653783,5.892179615329951e-06,0.21875,0.1328125,0.2421875
147,snow/s5,128,0.0078125,11.47370719909668,0.04736549034714699,0.26013513513513514,5.892506320734282,1.260322646439277,0.46875,2.718228578567505,1.5797715187072754,0.5046980574324325,2.4765521497339815,2.6418330798277982,0.46875,3.511469602584839,0.8003780841827393,0.49519636824324326,3.1470740187812494,0.8166695692249246,7.385935077763861e-06,0.265625,0.1171875,0.2734375
148,snow/s5,128,0.0,11.2400484085083,0.09512247145175934,0.25838926174496646,5.928395864947531,1.252502511036676,0.578125,2.201401710510254,1.1619216203689575,0.505190855704698,2.4747055024908695,2.631900788153578,0.578125,2.89115571975708,0.5818434357643127,0.49575293624161076,3.1453564463045773,0.815093554906397,5.28104874319979e-06,0.3203125,0.1640625,0.359375
149,snow/s5,128,0.0078125,11.324013710021973,0.09333741664886475,0.25671875,5.9643666505813595,1.2447747437407573,0.5078125,2.326993465423584,1.4206737279891968,0.5052083333333334,2.4737207555770873,2.6238259410858156,0.5078125,2.986431837081909,0.7028482556343079,0.49583333333333335,3.1442969489097594,0.8143452529112498,5.924482593400171e-06,0.21875,0.1171875,0.234375
150,snow/s5,128,0.0,11.298406600952148,0.07167892158031464,0.2550186258278146,5.99969141846461,1.2370058972363835,0.5078125,2.3762736320495605,1.274965763092041,0.5052255794701986,2.4730754103881636,2.6148930922249294,0.5078125,3.1126608848571777,0.6413605213165283,0.4959126655629139,3.1440874385517956,0.8131996586622782,4.358741989562986e-06,0.25,0.1171875,0.265625
151,snow/s5,128,0.015625,11.528423309326172,0.051079850643873215,0.2534436677631579,6.036064654588699,1.2292037521930117,0.5390625,2.273820638656616,1.2939320802688599,0.5054481907894737,2.471764523732035,2.606202559251534,0.5390625,2.9662394523620605,0.6077958345413208,0.4961965460526316,3.1429173860110735,0.8118483177141139,4.2293017941119615e-06,0.1953125,0.09375,0.21875
152,snow/s5,128,0.0078125,11.493974685668945,0.06314036250114441,0.25183823529411764,6.0717372691709235,1.2215824228486205,0.546875,2.3224151134490967,1.1699907779693604,0.505718954248366,2.470788383795545,2.596815554145115,0.546875,3.070631504058838,0.585616946220398,0.4965277777777778,3.1424449292662877,0.8103696812991223,3.2019518130255165e-06,0.296875,0.109375,0.3203125
153,snow/s5,128,0.0234375,11.218833923339844,0.04773600399494171,0.25035511363636365,6.105159974717474,1.2139600435054148,0.5703125,2.0592474937438965,1.263596534729004,0.5061383928571429,2.4681160403536513,2.58815828778527,0.5703125,2.6430063247680664,0.6182734966278076,0.49700689935064934,3.1392018214448707,0.8091223034765813,3.190092229488073e-06,0.3359375,0.171875,0.3828125
154,snow/s5,128,0.0,11.526966094970703,0.04394183307886124,0.24873991935483872,6.140139369041689,1.2064115389220176,0.5234375,2.230867624282837,1.3298155069351196,0.50625,2.466585405411259,2.580039947263656,0.5234375,2.8609373569488525,0.7060530185699463,0.4971774193548387,3.1374065668352187,0.8084573403481514,3.7166944366617827e-06,0.234375,0.109375,0.265625
155,snow/s5,128,0.0078125,11.21602725982666,0.13955551385879517,0.24719551282051283,6.172677111931336,1.1995727182485354,0.53125,2.4539546966552734,1.210463285446167,0.5064102564102564,2.4665044393294897,2.571260609687903,0.53125,3.235450267791748,0.6391915678977966,0.4973958333333333,3.1380350520977607,0.8073723033452646,3.0095829970377963e-06,0.3515625,0.1640625,0.359375
156,snow/s5,128,0.0078125,11.771418571472168,0.062101852148771286,0.24567078025477707,6.208337885558985,1.1923276808848426,0.546875,1.8613440990447998,1.4347740411758423,0.5066679936305732,2.4626499148690777,2.5640218417355967,0.546875,2.281676769256592,0.7051435708999634,0.4977109872611465,3.1325805407420844,0.806721164922046,4.9157770263263956e-06,0.2265625,0.09375,0.265625
157,snow/s5,128,0.0,11.658679962158203,0.04480293020606041,0.24411590189873417,6.242833721486828,1.1850648660071288,0.5625,2.216980218887329,1.2445231676101685,0.5070213607594937,2.461095043375522,2.555670584304423,0.5625,2.867271900177002,0.5991896390914917,0.49812104430379744,3.130901372130913,0.8054076742522324,3.6945823467249284e-06,0.28125,0.109375,0.34375
158,snow/s5,128,0.0,11.773971557617188,0.04428863897919655,0.2425805817610063,6.2776207519027425,1.1778901727553808,0.5546875,2.1669862270355225,1.2543611526489258,0.5073211477987422,2.459245302392252,2.5474862482562757,0.5546875,2.792954206466675,0.6185680627822876,0.4984768081761006,3.128775918258811,0.804232582356195,3.2850532534212107e-06,0.2890625,0.09375,0.3203125
159,snow/s5,128,0.0,11.427531242370605,0.05924480780959129,0.241064453125,6.3098076924681665,1.1708986392244696,0.5625,2.0675699710845947,1.2836060523986816,0.507666015625,2.456797331571579,2.5395869970321656,0.5625,2.6326920986175537,0.6778695583343506,0.498876953125,3.125675394386053,0.8034428134560585,4.031793650938198e-06,0.2890625,0.140625,0.296875
160,snow/s5,128,0.0078125,12.007944107055664,0.045143380761146545,0.23961568322981366,6.345199844111567,1.163906370538362,0.546875,2.4443180561065674,1.3557698726654053,0.507909549689441,2.456719820543846,2.532234095638583,0.546875,3.1488544940948486,0.6710439920425415,0.49917507763975155,3.1258193639494616,0.8026204605280243,5.0930930228787474e-06,0.1640625,0.0703125,0.1875
161,snow/s5,128,0.0,12.266193389892578,0.03232913464307785,0.23813657407407407,6.381749186986759,1.1569213258723419,0.421875,2.482556104660034,1.4109652042388916,0.5073784722222222,2.456879303779131,2.5253126827287087,0.421875,3.2223453521728516,0.7175657153129578,0.4986979166666667,3.1264152033829395,0.8020954312365732,4.9463060349808075e-06,0.1875,0.078125,0.203125
162,snow/s5,128,0.0,12.141467094421387,0.035878702998161316,0.2366756134969325,6.417084879670407,1.1500437637688192,0.5859375,2.010072946548462,1.096475601196289,0.5078604294478528,2.4541381604832373,2.5165468110628653,0.5859375,2.62144136428833,0.5722960829734802,0.49923312883435583,3.123317204370089,0.8006856192840389,3.0477085601887666e-06,0.25,0.0859375,0.28125
163,snow/s5,128,0.015625,11.919795989990234,0.04250070080161095,0.23532774390243902,6.450637996196747,1.143290452409263,0.3984375,2.962362289428711,1.4621938467025757,0.5071932164634146,2.4572370880987586,2.510117829572864,0.3984375,3.9188168048858643,0.7440042495727539,0.4986185213414634,3.1281678116903073,0.8003400011760432,5.20197136211209e-06,0.21875,0.0859375,0.234375
164,snow/s5,128,0.0,11.681695938110352,0.03556235134601593,0.23390151515151514,6.48234137766289,1.1365769487664554,0.5859375,2.2599527835845947,1.161048173904419,0.5076704545454546,2.4560414256471574,2.5019416498415397,0.5859375,2.973568916320801,0.6007580757141113,0.49914772727272727,3.1272308486880678,0.7991304137490013,3.2861530598893296e-06,0.3125,0.1484375,0.3203125
165,snow/s5,128,0.0,11.783266067504883,0.046415939927101135,0.23249246987951808,6.514274658926999,1.1300097137734473,0.578125,1.9060884714126587,1.1953147649765015,0.5080948795180723,2.452728456043335,2.494070403547172,0.578125,2.42080020904541,0.6496431827545166,0.4996234939759036,3.1229752424251602,0.7982298882610827,2.884365585487103e-06,0.2890625,0.15625,0.328125
166,snow/s5,128,0.0,12.075374603271484,0.034253574907779694,0.2311002994011976,6.5475746585937316,1.1234482997682638,0.5,2.7761781215667725,1.2519538402557373,0.5080464071856288,2.454665280387787,2.486632579814888,0.5,3.725249767303467,0.6245733499526978,0.499625748502994,3.1265816767058685,0.797190028750254,2.8489109809015645e-06,0.234375,0.0703125,0.2578125
167,snow/s5,128,0.0,12.134356498718262,0.07499435544013977,0.22972470238095238,6.5808293124039965,1.1172075024805963,0.5546875,2.1083877086639404,1.0940494537353516,0.5083240327380952,2.4526041043656215,2.4783433945406053,0.5546875,2.770935297012329,0.5646098256111145,0.49995349702380953,3.1244647339695977,0.7958056227791876,2.3645266082894523e-06,0.296875,0.1328125,0.3125
168,snow/s5,128,0.0078125,11.915153503417969,0.045682646334171295,0.2284116124260355,6.612393360871535,1.1108671187164163,0.4453125,2.7611687183380127,1.3778150081634521,0.5079511834319527,2.4544299304838013,2.47183139225435,0.4453125,3.642768621444702,0.7287652492523193,0.4996301775147929,3.1275316208777344,0.795408934178437,3.7996401260897983e-06,0.203125,0.1171875,0.234375
169,snow/s5,128,0.0,11.987431526184082,0.09929107874631882,0.22706801470588237,6.644011232432197,1.1049166714224745,0.515625,2.7337679862976074,1.2870666980743408,0.5079963235294118,2.456073095518,2.464862188170938,0.515625,3.6087002754211426,0.7045793533325195,0.4997242647058823,3.1303620247279897,0.7948746425264022,3.964856659877114e-06,0.234375,0.1171875,0.25
170,snow/s5,128,0.0078125,12.092406272888184,0.04479895532131195,0.2257858187134503,6.67587319173311,1.0987171526148654,0.5234375,2.6584174633026123,1.5017788410186768,0.5080866228070176,2.4572563959144014,2.4592301218133223,0.5234375,3.4487457275390625,0.7644556760787964,0.4998629385964912,3.132223917726885,0.7946967538337262,5.039852567279013e-06,0.1953125,0.0859375,0.2109375
171,snow/s5,128,0.0078125,12.369935035705566,0.034028586000204086,0.22451853197674418,6.7089782024538795,1.0925271028089663,0.4140625,2.9928512573242188,1.4596259593963623,0.5075399709302325,2.460370319527249,2.453418469706247,0.4140625,3.9675567150115967,0.7497633099555969,0.4993640988372093,3.13708050375761,0.7944355128809463,5.368332494981587e-06,0.203125,0.0390625,0.2265625
172,snow/s5,128,0.0078125,12.039566993713379,0.02875419519841671,0.22326589595375723,6.739790854426477,1.0863781264643966,0.546875,2.3843932151794434,1.171950101852417,0.5077673410404624,2.459931145513678,2.4460111381001557,0.546875,3.155423641204834,0.6101375818252563,0.49963872832369943,3.1371865334538365,0.7933702069210868,3.0649521249870304e-06,0.2578125,0.1640625,0.2890625
173,snow/s5,128,0.015625,11.878671646118164,0.033975616097450256,0.22207255747126436,6.769324652079878,1.0803298361749314,0.5546875,2.083165407180786,1.1232857704162598,0.5080369971264368,2.4577658251784316,2.4384092681709375,0.5546875,2.728649854660034,0.5610398054122925,0.49995510057471265,3.134838621506746,0.7920349747285076,2.3580030301673105e-06,0.234375,0.1484375,0.25
174,snow/s5,128,0.0,12.415648460388184,0.037734802812337875,0.22080357142857143,6.801589359555925,1.0743721502700023,0.453125,2.3725757598876953,1.216583251953125,0.5077232142857143,2.4572790248053415,2.4314274052211218,0.453125,3.126227855682373,0.6109825372695923,0.4996875,3.1347894171306065,0.7910003893715994,2.348424686715589e-06,0.1875,0.0625,0.2109375
175,snow/s5,128,0.0,12.250383377075195,0.0304887555539608,0.21954900568181818,6.8325484164736485,1.0684409946182065,0.546875,1.9341046810150146,1.0664697885513306,0.5079456676136364,2.4543064433065327,2.423671964217316,0.546875,2.5152111053466797,0.5649111866950989,0.49995561079545453,3.1312690858136523,0.7897157916291193,2.016690359596396e-06,0.2734375,0.1015625,0.3125
176,snow/s5,128,0.0,12.102128028869629,0.03679121285676956,0.21830861581920905,6.862320052701874,1.0626124647777464,0.5625,1.976631999015808,1.1066398620605469,0.508253884180791,2.451607717632574,2.416231104883097,0.5625,2.576308488845825,0.5457230806350708,0.5003089689265536,3.1281337152093145,0.7883373017364976,2.0401082565513207e-06,0.2734375,0.109375,0.328125
177,snow/s5,128,0.0078125,12.136601448059082,0.03476233780384064,0.21712605337078653,6.891950847057814,1.0568380258621628,0.5234375,2.0157339572906494,1.2000888586044312,0.5083391853932584,2.449158988641889,2.4093988450725425,0.5234375,2.6009604930877686,0.5919958353042603,0.500438904494382,3.1251720678940247,0.7872342597902491,2.8494491743913386e-06,0.265625,0.0859375,0.28125
178,snow/s5,128,0.0,11.986431121826172,0.031133761629462242,0.21591305865921787,6.920411630715738,1.0511078344418683,0.6015625,1.9860163927078247,0.9411936402320862,0.5088599860335196,2.446571599837788,2.40119658135835,0.6015625,2.6405344009399414,0.49633505940437317,0.5010038407821229,3.1224645948942813,0.7856091245925626,1.4163374544295948e-06,0.328125,0.1484375,0.3515625
179,snow/s5,128,0.0,12.193215370178223,0.05753162130713463,0.21471354166666667,6.949704984823863,1.0455879665911199,0.5078125,2.141584873199463,1.1543772220611572,0.5088541666666667,2.4448772291342418,2.3942698071400326,0.5078125,2.792609214782715,0.6162499189376831,0.5010416666666667,3.1206320650047727,0.7846682401167022,2.0949310055584647e-06,0.2265625,0.1015625,0.265625
180,snow/s5,128,0.0,12.187433242797852,0.02861233614385128,0.21352727900552487,6.9786427100060395,1.039969316699146,0.5546875,2.135479688644409,1.16630220413208,0.5091073895027625,2.4431678504575025,2.3874854557421985,0.5546875,2.754599094390869,0.6307801008224487,0.5013380524861878,3.118609783399171,0.7838180294023693,1.914619133458473e-06,0.2734375,0.109375,0.3125
181,snow/s5,128,0.0,12.41450309753418,0.025598354637622833,0.2123540521978022,7.008510074772677,1.034395849874632,0.5234375,2.295236349105835,1.1848537921905518,0.5091861263736264,2.442355040010515,2.380877589458948,0.5234375,3.012752056121826,0.6299886703491211,0.501459478021978,3.11802814753501,0.7829728131438349,2.393293470959179e-06,0.2421875,0.0703125,0.2734375
182,snow/s5,128,0.0,12.378414154052734,0.07311547547578812,0.2111936475409836,7.03785381291082,1.0291429516538733,0.5078125,2.6088619232177734,1.3766276836395264,0.5091786202185792,2.4432649136892435,2.375389885055563,0.5078125,3.3907968997955322,0.7434568405151367,0.501494193989071,3.119518687164849,0.7827568788671754,3.133699692625669e-06,0.2578125,0.1015625,0.2734375
183,snow/s5,128,0.0,12.376566886901855,0.028907889500260353,0.21004585597826086,7.066868557878163,1.0237068915334733,0.53125,2.046035051345825,1.2183520793914795,0.5092985733695652,2.4411060557417246,2.3691016361117363,0.53125,2.6493611335754395,0.5714317560195923,0.5016559103260869,3.116963483069254,0.7816083727647429,2.5637161797931185e-06,0.2265625,0.0625,0.25
184,snow/s5,128,0.0,12.519218444824219,0.026731830090284348,0.20891047297297297,7.0963407194292225,1.0183178371472938,0.546875,2.2726216316223145,1.0593461990356445,0.5095016891891891,2.440195329124863,2.362021876992406,0.546875,3.035609006881714,0.5300630927085876,0.5019003378378378,3.116523729143916,0.7802486685482232,1.9568797142710537e-06,0.2421875,0.078125,0.265625
185,snow/s5,128,0.015625,12.2426118850708,0.038746241480112076,0.20787130376344087,7.124008843975682,1.013051323192094,0.65625,1.8549981117248535,0.9746518135070801,0.5102906586021505,2.4370491075259384,2.3545628981564635,0.65625,2.438138723373413,0.4957129657268524,0.5027301747311828,3.1128764979300962,0.7787189067050975,1.3662546507475781e-06,0.2890625,0.140625,0.328125
186,snow/s5,128,0.0078125,12.485390663146973,0.03280552849173546,0.20680147058823528,7.152679334987294,1.0078093670707016,0.53125,2.316012144088745,1.2372965812683105,0.5104027406417112,2.4364018510369694,2.3485882119698958,0.53125,3.0347044467926025,0.6265184879302979,0.5028826871657754,3.112458465571072,0.7779050007223446,2.2369476937456056e-06,0.1640625,0.0703125,0.21875
187,snow/s5,128,0.0,12.541234016418457,0.025605931878089905,0.20570146276595744,7.181341859888523,1.0025848807132942,0.5625,2.1336028575897217,1.0858346223831177,0.5106798537234043,2.434791218093101,2.3418714375572,0.5625,2.8091907501220703,0.5639998316764832,0.5031998005319149,3.1108453394250666,0.776767207269973,1.7327574823866598e-06,0.25,0.109375,0.25
188,snow/s5,128,0.0,12.569487571716309,0.0930459052324295,0.20461309523809523,7.209850567358512,0.9977725051816494,0.53125,2.257608413696289,1.138566017150879,0.5107886904761905,2.433853742937562,2.335504742211135,0.53125,2.979924440383911,0.5801495313644409,0.5033482142857143,3.110152636255537,0.7757269021064516,2.021108912231284e-06,0.2109375,0.09375,0.28125
189,snow/s5,128,0.0,13.016558647155762,0.022607218474149704,0.20353618421052633,7.240412188831129,0.9926400563042415,0.40625,3.1785504817962646,1.3043239116668701,0.5102384868421053,2.437773199457871,2.330077474681955,0.40625,4.302425384521484,0.6792080402374268,0.5028371710526316,3.1164277559832523,0.7752189080966146,2.3377729121421e-06,0.1640625,0.0390625,0.203125
190,snow/s5,128,0.0,12.697274208068848,0.025966571643948555,0.2024705497382199,7.268982147047033,0.987578938583507,0.4921875,2.1345207691192627,1.1504273414611816,0.5101439790575916,2.4361854903985067,2.3239012959739926,0.4921875,2.773411512374878,0.6491868495941162,0.5027814136125655,3.1146318594198577,0.7745590543871774,2.248248620162485e-06,0.234375,0.0859375,0.2578125
191,snow/s5,128,0.0078125,12.590696334838867,0.027312159538269043,0.20145670572916666,7.296699408441782,0.982577549109313,0.4765625,2.864567756652832,1.1619172096252441,0.5099690755208334,2.4384166480352483,2.3178492955242596,0.4765625,3.874770164489746,0.5904086828231812,0.5026448567708334,3.118590913092097,0.773599937868615,2.3216516638058238e-06,0.21875,0.09375,0.2265625
192,snow/s5,128,0.0078125,12.632603645324707,0.03621113300323486,0.20045336787564766,7.324346580653611,0.9776740961761209,0.5078125,2.055574893951416,1.2505110502243042,0.5099579015544041,2.4364330120037256,2.312319045548612,0.5078125,2.6287364959716797,0.6615297794342041,0.5026716321243523,3.116052807303908,0.7730192634725818,2.7483495159685845e-06,0.2109375,0.0625,0.2890625
193,snow/s5,128,0.0078125,12.627152442932129,0.025655629113316536,0.1994603737113402,7.3516806314900975,0.9727667844902301,0.578125,2.290544271469116,0.9946557879447937,0.5103092783505154,2.435681008186537,2.3055269669011698,0.578125,3.0716023445129395,0.517440676689148,0.5030605670103093,3.1158236812070474,0.7717018480767909,1.928655137817259e-06,0.2890625,0.078125,0.328125
194,snow/s5,128,0.0,12.751226425170898,0.021981753408908844,0.1984375,7.37937060991923,0.9678909638180182,0.6015625,2.0061564445495605,1.0888363122940063,0.5107772435897436,2.4334783181166038,2.299287527646774,0.6015625,2.599496364593506,0.591376781463623,0.5035657051282051,3.113175848814157,0.7707771041454413,1.725600554891571e-06,0.2734375,0.078125,0.3125
195,snow/s5,128,0.0,12.650924682617188,0.023934900760650635,0.1974250637755102,7.406266293963608,0.9630748614554807,0.546875,2.152967929840088,1.0081391334533691,0.5109614158163265,2.4320471426662134,2.2927000358396645,0.546875,2.874854803085327,0.5095345973968506,0.5037866709183674,3.111959925111459,0.7694442342130505,1.3690718105863198e-06,0.203125,0.046875,0.2421875
196,snow/s5,128,0.0,12.560298919677734,0.07305249571800232,0.19642290609137056,7.432428896124593,0.9585569814263564,0.546875,2.2595784664154053,1.2654122114181519,0.5111437182741116,2.43117166715225,2.287485376832449,0.546875,2.9264113903045654,0.6763581037521362,0.5040053934010152,3.111018054376399,0.7689717157843149,2.249644921903382e-06,0.2890625,0.1484375,0.3203125
197,snow/s5,128,0.0,12.592159271240234,0.022637559100985527,0.19543087121212122,7.458488140443359,0.9538301156570363,0.4765625,2.58162260055542,1.1106042861938477,0.5109690656565656,2.431931520351256,2.281541532940335,0.4765625,3.474691390991211,0.5768283605575562,0.5038667929292929,3.112854788399706,0.7680012947983212,1.9977167085016845e-06,0.25,0.09375,0.2734375
198,snow/s5,128,0.0,12.764877319335938,0.02239268645644188,0.1944488065326633,7.4851534126991,0.949149525560551,0.5390625,2.546868324279785,1.14713716506958,0.5111102386934674,2.4325090922302937,2.2758410084786727,0.5390625,3.3856706619262695,0.6314587593078613,0.5040436557788944,3.114225722437528,0.7673151514038967,2.0592251530615613e-06,0.265625,0.1015625,0.2890625
