corruption,n_samples,r_l,r_s,r_l_ema,r_s_ema,large_acc_ema,small_acc_ema,large_ent_ema,small_ent_ema,duo_duo_acc_ema
gaussian_noise/s5,9600.0,0.6200345754623413,0.3047948181629181,0.61378810803696,0.2964202041294608,0.40476872073202147,0.21490002586145207,2.067129491967133,4.3646154829883725,0.4050539709172534
gaussian_noise/s5,9728.0,0.6174629926681519,0.2550904154777527,0.614456268878995,0.2889056971018775,0.4007766805989267,0.2042363847957335,2.0562178756991605,4.421577054995636,0.40101006711411646
gaussian_noise/s5,9856.0,0.629740834236145,0.34457820653915405,0.6172352807621132,0.2990279715450187,0.4131354659445764,0.20971613301469105,2.0411278063221068,4.332894866091289,0.4133264185479134
gaussian_noise/s5,9984.0,0.6276798248291016,0.3625725507736206,0.6191342887742929,0.3105815314047645,0.42324719940919886,0.22556319973929267,2.018830921500647,4.225611175533542,0.42198297881192914
gaussian_noise/s5,10112.0,0.6382211446762085,0.3291730284690857,0.6226046262110048,0.3139618035982774,0.4116340722438899,0.23426761796851217,1.9968938282265367,4.192763690598777,0.4105997099370329
gaussian_noise/s5,10240.0,0.6052778959274292,0.3283388614654541,0.619454311613991,0.31657581411958224,0.41065515001772807,0.23854850561060084,2.003858088184549,4.150759039506021,0.4083883990393905
gaussian_noise/s5,10368.0,0.6332715153694153,0.3670097589492798,0.6219665304786136,0.32574562227043635,0.41411557728723203,0.24489195913594614,1.9736156019805402,4.0772479486882975,0.41226096285041036
gaussian_noise/s5,10496.0,0.6701515913009644,0.38524240255355835,0.6307274506281318,0.3365632186855494,0.425469563235008,0.2529229665657741,1.9301563463350746,3.99997911500012,0.42395215142306303
gaussian_noise/s5,10624.0,0.6552176475524902,0.39583534002304077,0.6351802137052879,0.3473399680196387,0.42055464264682474,0.2580733362810879,1.896606604760935,3.9063251152396887,0.42073357843705156
gaussian_noise/s5,10752.0,0.6119586229324341,0.3859798312187195,0.6309581062920416,0.3543653976921988,0.4108515258019475,0.2608668205936174,1.9263009162160887,3.830269716118738,0.41099792781213307
gaussian_noise/s5,10880.0,0.6294650435447693,0.32858583331108093,0.630686640337992,0.34967820416835915,0.4057535211106843,0.24752739866750512,1.9412926921584224,3.8512094740989244,0.4058733045735634
gaussian_noise/s5,11008.0,0.6550232172012329,0.39362454414367676,0.6351114724949448,0.3576684478002351,0.4101051536360144,0.26360196254614054,1.9167235620459113,3.785515692417386,0.41020315828746096
gaussian_noise/s5,11136.0,0.6724145412445068,0.41164442896842957,0.6418938486312288,0.3674822625580886,0.4193473984294663,0.26965160571956953,1.8672430673220095,3.716684352201139,0.4194275840533771
gaussian_noise/s5,11264.0,0.5770121216773987,0.3284263014793396,0.6300971710032597,0.3603811787255888,0.4112842350786542,0.2532944955887387,1.9114867903139103,3.759229018613898,0.41134984149821757
gaussian_noise/s5,11392.0,0.6399378776550293,0.39474886655807495,0.6318863903944905,0.3666298492405862,0.4160507377916261,0.25411595093624073,1.9068246801343214,3.7133877447994212,0.4161044157712689
gaussian_noise/s5,11520.0,0.654436469078064,0.4289994239807129,0.6359864047005948,0.3779697719206092,0.4085869672840577,0.2505266871296515,1.877194479350067,3.6324476251617064,0.40863088563103817
gaussian_noise/s5,11648.0,0.6348577737808228,0.41740506887435913,0.635781199078818,0.3851398259122001,0.3996393368687744,0.2518513803788057,1.8962664565529201,3.5939510179878624,0.40109572460721304
gaussian_noise/s5,11776.0,0.6269135475158691,0.3737637996673584,0.6341688987946454,0.38307145750404703,0.4093640028926336,0.24441249303720466,1.9109787259117397,3.595951951090966,0.410555592860447
